frame,person,KP_1_x,KP_1_y,KP_1_confidence,KP_2_x,KP_2_y,KP_2_confidence,KP_3_x,KP_3_y,KP_3_confidence,KP_4_x,KP_4_y,KP_4_confidence,KP_5_x,KP_5_y,KP_5_confidence,KP_6_x,KP_6_y,KP_6_confidence,KP_7_x,KP_7_y,KP_7_confidence,KP_8_x,KP_8_y,KP_8_confidence,KP_9_x,KP_9_y,KP_9_confidence,KP_10_x,KP_10_y,KP_10_confidence,KP_11_x,KP_11_y,KP_11_confidence,KP_12_x,KP_12_y,KP_12_confidence,KP_13_x,KP_13_y,KP_13_confidence,KP_14_x,KP_14_y,KP_14_confidence,KP_15_x,KP_15_y,KP_15_confidence,KP_16_x,KP_16_y,KP_16_confidence,KP_17_x,KP_17_y,KP_17_confidence,KP_18_x,KP_18_y,KP_18_confidence,KP_19_x,KP_19_y,KP_19_confidence,KP_20_x,KP_20_y,KP_20_confidence,KP_21_x,KP_21_y,KP_21_confidence,KP_22_x,KP_22_y,KP_22_confidence,KP_23_x,KP_23_y,KP_23_confidence,KP_24_x,KP_24_y,KP_24_confidence,KP_25_x,KP_25_y,KP_25_confidence
20,1,334.491,109.513,0.871851,225.447,191.312,0.740855,159.529,213.99,0.595337,191.317,391.163,0.853532,318.554,318.484,0.860647,300.303,170.809,0.601679,323.034,268.519,0.666286,359.387,295.734,0.482878,204.936,404.841,0.581453,141.325,416.17,0.565753,182.242,613.813,0.652278,220.849,734.201,0.716575,264.046,386.637,0.55325,343.49,516.182,0.71157,320.803,668.337,0.619081,318.399,98.2645,0.926599,0.0,0.0,0.0,254.898,118.647,0.740157,0.0,0.0,0.0,402.559,729.661,0.293588,404.83,718.319,0.289642,300.29,681.972,0.433104,277.59,786.375,0.542599,245.849,784.137,0.561019,216.295,738.747,0.436041
21,1,334.492,109.516,0.871453,225.432,191.339,0.74271,161.749,211.811,0.595762,191.311,391.143,0.855298,318.544,318.487,0.862799,298.121,170.867,0.593889,323.047,266.336,0.667344,359.364,295.789,0.44262,204.916,404.851,0.581685,141.295,416.166,0.568615,182.246,613.82,0.675673,220.798,734.183,0.707622,264.036,386.642,0.552374,343.502,516.158,0.704017,320.801,668.343,0.621715,318.401,98.2563,0.926909,0.0,0.0,0.0,254.905,118.628,0.744137,0.0,0.0,0.0,402.531,731.865,0.291799,404.805,720.524,0.286334,300.287,684.19,0.439506,275.349,784.162,0.537735,245.825,784.107,0.559755,214.049,738.741,0.435239
22,1,329.896,102.789,0.846775,223.102,188.99,0.744894,154.983,213.976,0.615671,189.048,391.166,0.84691,318.478,318.528,0.861218,293.536,157.253,0.538851,320.803,266.32,0.733208,366.228,286.674,0.643738,204.947,404.809,0.584824,143.588,413.941,0.564514,175.432,616.086,0.700754,220.837,736.383,0.727808,264.005,386.629,0.568778,341.219,518.307,0.713051,320.843,670.604,0.602498,309.38,98.0992,0.864723,316.294,93.6384,0.0780613,248.046,116.237,0.727012,0.0,0.0,0.0,407.085,727.373,0.274676,407.114,718.277,0.265887,300.348,686.464,0.419155,275.313,786.354,0.538016,245.785,784.172,0.567842,218.587,738.797,0.434081
23,1,325.277,102.793,0.843143,223.07,189.059,0.751948,154.985,209.563,0.641365,188.93,391.13,0.833151,318.467,318.513,0.838533,293.496,164.065,0.562928,320.806,268.57,0.727338,361.666,295.758,0.613391,204.956,404.822,0.579496,143.571,416.154,0.562015,173.222,618.3,0.721216,220.827,736.37,0.723331,263.995,386.604,0.570864,341.247,518.335,0.71965,320.852,672.822,0.593517,302.693,95.9367,0.856479,0.0,0.0,0.0,245.849,114.065,0.745347,0.0,0.0,0.0,404.806,727.356,0.267406,404.813,718.256,0.264138,300.331,686.482,0.413215,273.09,786.357,0.535927,243.575,784.167,0.569533,220.804,738.751,0.432657
24,1,318.584,100.563,0.899809,220.822,191.315,0.742862,150.356,213.99,0.602104,184.502,391.137,0.811387,313.909,318.608,0.796301,295.793,168.531,0.682739,318.417,277.59,0.711276,366.24,279.841,0.714776,204.902,407.095,0.569058,139.099,420.699,0.57138,173.198,620.584,0.730135,223.041,736.436,0.723065,263.973,386.675,0.579992,341.252,518.312,0.723839,323.072,666.016,0.611031,300.289,93.6626,0.881079,316.072,84.622,0.0784771,241.228,109.506,0.704458,0.0,0.0,0.0,407.064,729.64,0.242217,407.096,718.327,0.233607,300.417,679.636,0.418923,273.055,784.161,0.528833,243.556,784.169,0.56895,220.847,740.977,0.419391
25,1,318.47,100.575,0.903187,211.736,191.351,0.731935,148.13,211.741,0.615649,179.977,388.987,0.815844,309.377,320.805,0.784123,284.433,170.864,0.619026,316.241,275.334,0.666245,370.644,279.82,0.705096,202.639,407.062,0.561335,139.084,420.712,0.564025,173.207,618.353,0.711556,220.798,736.433,0.724944,261.741,386.629,0.573976,341.238,518.329,0.721829,323.075,666.038,0.600259,298.153,93.6629,0.890756,313.931,84.6029,0.0770668,236.754,109.519,0.697189,0.0,0.0,0.0,404.831,729.623,0.264847,407.099,718.284,0.251632,300.421,681.889,0.404019,275.319,786.363,0.539761,245.803,786.374,0.569092,218.559,740.996,0.43707
26,1,316.255,100.529,0.918671,211.751,191.211,0.743589,143.606,209.565,0.607653,177.674,388.988,0.82253,304.885,320.822,0.788295,286.751,168.558,0.64289,316.214,273.082,0.723024,370.654,279.862,0.719902,202.662,404.839,0.557027,139.034,418.44,0.569509,173.197,618.315,0.687832,220.836,736.386,0.724053,263.928,384.386,0.566858,339.008,518.371,0.729578,327.567,670.569,0.562221,298.005,93.643,0.887684,311.65,84.6092,0.0836709,234.426,107.252,0.706276,0.0,0.0,0.0,407.089,725.114,0.256606,407.093,718.23,0.247666,302.645,681.986,0.360032,275.363,786.345,0.537287,245.807,784.168,0.561903,218.591,738.753,0.456225
27,1,316.26,100.53,0.915495,211.785,191.222,0.741415,143.625,209.556,0.612699,177.688,388.967,0.819013,304.884,320.826,0.785369,288.97,168.56,0.646099,316.229,275.31,0.712999,370.651,279.863,0.717411,204.867,404.806,0.557133,139.041,416.184,0.568187,175.381,618.358,0.676201,220.82,736.425,0.710127,263.942,384.386,0.572473,339.027,518.35,0.726319,325.314,668.345,0.577611,298.0,93.6431,0.886048,311.65,84.622,0.0850254,232.224,109.502,0.715972,0.0,0.0,0.0,404.787,725.114,0.257832,404.79,718.233,0.251219,302.602,681.989,0.383366,277.577,786.381,0.526606,245.83,786.363,0.551902,218.529,740.972,0.44416
28,1,309.448,102.725,0.85777,209.49,189.072,0.782497,136.861,211.723,0.630496,173.231,391.136,0.84012,302.618,320.845,0.800846,284.453,164.042,0.680191,313.914,277.595,0.741682,370.781,282.094,0.763459,202.644,407.018,0.552056,136.827,420.682,0.562499,175.383,618.339,0.653816,223.045,736.449,0.712459,263.952,384.392,0.561385,341.175,518.483,0.719297,327.602,670.586,0.57163,291.201,95.8468,0.843473,298.152,93.6254,0.0602595,227.688,109.551,0.748153,0.0,0.0,0.0,402.52,722.797,0.256985,400.269,715.95,0.260443,302.663,681.972,0.352985,279.842,788.656,0.520414,248.094,788.606,0.534581,218.589,740.977,0.452709
29,1,309.452,102.725,0.857955,209.481,189.065,0.783513,136.861,211.723,0.626108,173.238,391.132,0.838053,302.624,320.843,0.799496,284.442,164.036,0.679245,313.872,277.628,0.740158,370.775,282.07,0.763197,202.67,407.003,0.550946,136.837,418.457,0.55996,175.364,620.555,0.65636,223.065,736.464,0.711099,263.973,384.374,0.562126,338.992,520.68,0.723619,327.583,670.6,0.571186,291.204,95.8469,0.843485,0.0,0.0,0.0,227.688,109.544,0.746571,0.0,0.0,0.0,400.252,722.828,0.254987,397.994,715.965,0.262064,302.644,681.991,0.354537,279.865,788.669,0.517991,248.11,788.619,0.530425,220.812,741.0,0.445704
30,1,309.453,102.725,0.856772,209.488,189.047,0.784817,139.032,209.552,0.630204,173.23,391.132,0.839326,302.62,320.846,0.799999,284.447,164.022,0.676999,313.924,277.57,0.742039,370.783,282.1,0.76233,202.665,407.014,0.550995,136.839,420.684,0.55829,175.39,620.566,0.650415,223.064,736.457,0.716744,263.961,384.379,0.563928,339.003,520.669,0.718969,327.609,672.815,0.564018,291.203,95.8472,0.843249,300.231,93.6303,0.0600522,227.703,109.551,0.740443,0.0,0.0,0.0,402.53,722.835,0.248867,400.27,715.978,0.253468,302.654,681.985,0.344553,279.88,788.668,0.523062,250.332,788.635,0.53238,220.802,740.992,0.456619
31,1,304.922,102.674,0.863008,209.425,188.962,0.780207,136.799,211.745,0.635383,173.123,391.139,0.849331,300.324,325.305,0.81023,282.173,157.3,0.689193,311.692,268.515,0.755661,370.68,284.49,0.697379,204.905,407.011,0.554243,139.035,418.474,0.551709,173.215,616.053,0.667983,223.057,736.405,0.720768,263.981,384.388,0.566248,338.963,520.703,0.723817,327.596,670.583,0.568443,284.508,95.8583,0.85655,298.034,89.0618,0.0666547,225.372,113.994,0.782829,0.0,0.0,0.0,379.826,731.879,0.275707,386.642,718.264,0.296178,302.627,681.962,0.345874,279.904,788.658,0.548664,250.371,788.611,0.535131,220.844,738.766,0.458622
32,1,300.382,104.967,0.886051,204.891,189.032,0.77875,132.218,211.815,0.61773,170.916,391.173,0.844806,300.411,325.298,0.802606,279.864,159.515,0.710647,304.919,268.515,0.754579,370.724,284.387,0.697205,204.862,407.037,0.551949,136.838,418.478,0.562494,173.209,618.357,0.676193,223.129,736.379,0.715692,261.743,386.61,0.566202,338.99,520.617,0.729525,329.809,670.579,0.574053,282.154,95.879,0.894348,295.752,86.8979,0.0910587,218.52,107.287,0.737123,0.0,0.0,0.0,375.299,734.108,0.273256,382.087,720.519,0.282876,304.845,681.935,0.347638,282.128,788.735,0.554936,254.874,788.696,0.522469,225.303,738.709,0.449928
33,1,300.379,104.979,0.884851,204.887,189.035,0.777316,132.224,211.817,0.618238,170.923,391.166,0.844835,300.411,325.296,0.802086,279.854,159.522,0.70611,304.92,268.514,0.754417,370.715,282.257,0.704448,202.668,407.021,0.550439,136.824,418.449,0.564312,173.195,618.314,0.680027,223.134,736.359,0.727849,261.717,386.602,0.565252,338.966,520.641,0.729151,329.816,670.545,0.580993,282.15,95.8815,0.895357,295.74,89.0811,0.098006,216.327,107.274,0.739375,0.0,0.0,0.0,368.469,736.377,0.30106,375.319,725.086,0.309256,304.859,681.902,0.354502,279.936,788.717,0.565038,252.614,788.665,0.533192,225.309,738.679,0.472486
34,1,298.002,105.01,0.866544,195.873,189.067,0.756366,123.146,211.73,0.615756,168.557,391.148,0.813473,300.329,329.845,0.816117,277.647,164.041,0.709863,302.589,275.315,0.760272,363.944,289.014,0.637175,202.692,407.119,0.55935,136.801,425.208,0.553716,173.172,620.557,0.704859,225.312,736.406,0.735653,261.646,388.827,0.573903,339.008,520.624,0.718222,329.858,672.871,0.570822,279.806,95.938,0.904077,284.439,95.8354,0.0880587,209.551,107.27,0.756399,0.0,0.0,0.0,363.957,734.229,0.272027,375.275,725.058,0.285615,304.866,681.984,0.326598,282.166,790.931,0.578194,257.15,790.911,0.531329,225.395,738.749,0.467757
35,1,295.742,107.269,0.839417,195.811,189.008,0.756536,118.68,211.701,0.629504,166.316,391.092,0.810757,300.33,332.089,0.819687,277.585,161.757,0.70925,298.077,275.297,0.728279,352.546,284.485,0.672015,202.653,407.145,0.555927,136.782,425.22,0.541802,173.144,622.833,0.72258,225.433,736.37,0.732524,259.428,388.861,0.569765,339.026,518.487,0.718486,329.853,666.078,0.582716,277.54,98.0504,0.877286,282.315,95.8033,0.109531,209.42,109.489,0.785481,0.0,0.0,0.0,357.141,736.513,0.381153,368.482,731.863,0.376963,307.131,679.622,0.344974,282.152,790.947,0.576304,252.616,788.729,0.525379,227.704,736.539,0.457146
36,1,291.256,107.299,0.81589,193.553,189.078,0.774445,118.588,214.004,0.604839,159.552,391.1,0.810581,300.43,332.131,0.79969,275.298,161.799,0.694312,295.762,273.088,0.703646,345.783,284.5,0.62679,202.643,407.107,0.559475,136.8,423.007,0.529162,173.135,620.63,0.706714,227.574,736.373,0.730868,259.396,388.838,0.57387,339.028,518.471,0.715962,327.621,666.042,0.581106,273.046,98.0582,0.859403,282.099,93.5919,0.0815277,207.27,109.49,0.779992,0.0,0.0,0.0,357.161,738.693,0.363268,368.476,731.892,0.362643,304.897,679.65,0.346615,282.125,790.936,0.57946,252.621,788.72,0.535267,229.941,736.544,0.444982
