frame,person,KP_1_x,KP_1_y,KP_1_confidence,KP_2_x,KP_2_y,KP_2_confidence,KP_3_x,KP_3_y,KP_3_confidence,KP_4_x,KP_4_y,KP_4_confidence,KP_5_x,KP_5_y,KP_5_confidence,KP_6_x,KP_6_y,KP_6_confidence,KP_7_x,KP_7_y,KP_7_confidence,KP_8_x,KP_8_y,KP_8_confidence,KP_9_x,KP_9_y,KP_9_confidence,KP_10_x,KP_10_y,KP_10_confidence,KP_11_x,KP_11_y,KP_11_confidence,KP_12_x,KP_12_y,KP_12_confidence,KP_13_x,KP_13_y,KP_13_confidence,KP_14_x,KP_14_y,KP_14_confidence,KP_15_x,KP_15_y,KP_15_confidence,KP_16_x,KP_16_y,KP_16_confidence,KP_17_x,KP_17_y,KP_17_confidence,KP_18_x,KP_18_y,KP_18_confidence,KP_19_x,KP_19_y,KP_19_confidence,KP_20_x,KP_20_y,KP_20_confidence,KP_21_x,KP_21_y,KP_21_confidence,KP_22_x,KP_22_y,KP_22_confidence,KP_23_x,KP_23_y,KP_23_confidence,KP_24_x,KP_24_y,KP_24_confidence,KP_25_x,KP_25_y,KP_25_confidence
969,1,198.626,123.045,0.876675,187.115,181.514,0.724974,128.728,195.753,0.663323,128.73,301.19,0.856415,184.34,369.555,0.530606,242.783,167.266,0.66521,296.904,247.047,0.703014,309.719,269.888,0.677627,177.226,335.411,0.509018,143.038,336.785,0.516764,53.2776,343.953,0.753336,215.695,416.648,0.450023,211.4,333.943,0.445935,279.841,325.437,0.482146,110.246,393.833,0.505121,177.261,107.342,0.925328,212.867,105.957,0.87566,145.873,110.275,0.749651,234.22,107.434,0.598299,71.7453,428.026,0.42545,81.7325,426.609,0.435733,0.0,0.0,0.0,274.102,416.643,0.180758,0.0,0.0,0.0,227.093,435.123,0.194785
970,1,198.626,123.044,0.876835,185.786,182.89,0.724937,128.728,195.755,0.663526,128.729,301.19,0.856334,184.341,369.564,0.533305,242.782,167.268,0.664685,296.92,247.063,0.7021,309.722,271.257,0.676436,177.214,335.408,0.513583,143.033,336.784,0.519619,53.2791,343.954,0.753208,215.692,416.655,0.457387,211.384,333.936,0.447365,279.854,325.431,0.484426,110.246,393.831,0.505383,177.262,107.342,0.925131,212.868,105.957,0.875584,145.873,110.272,0.749813,234.22,107.434,0.598474,71.7465,428.024,0.424014,81.7333,426.605,0.434605,0.0,0.0,0.0,274.099,416.644,0.192205,0.0,0.0,0.0,225.68,433.737,0.198559
971,1,198.61,123.071,0.870966,185.776,182.921,0.723019,127.33,197.151,0.666614,128.744,301.202,0.85636,184.34,371.021,0.589517,242.789,167.274,0.658126,296.943,248.452,0.699955,308.298,271.29,0.675394,177.189,335.412,0.544158,143.034,335.407,0.549802,54.6618,345.337,0.755529,211.425,416.636,0.513016,211.388,335.352,0.477001,284.078,336.865,0.482488,110.242,395.246,0.486589,177.261,107.349,0.927938,212.865,105.984,0.879756,147.265,110.279,0.746467,234.222,108.767,0.56029,71.7483,427.997,0.42139,83.1241,426.604,0.443687,0.0,0.0,0.0,268.411,419.468,0.215436,0.0,0.0,0.0,221.405,430.883,0.220924
972,1,198.588,123.084,0.865757,185.762,182.916,0.714931,127.317,197.131,0.657736,128.763,301.184,0.854492,187.225,373.875,0.597322,242.784,168.666,0.651879,298.331,249.871,0.698872,306.905,271.288,0.666378,175.759,335.363,0.566476,142.977,335.35,0.556219,54.6826,345.333,0.753231,211.439,416.644,0.470681,207.148,333.965,0.515674,288.388,345.371,0.54991,111.663,395.258,0.451794,177.257,107.348,0.926849,212.857,107.318,0.892097,147.267,110.269,0.743477,234.225,108.805,0.545838,71.7552,426.631,0.41003,83.133,426.596,0.432419,0.0,0.0,0.0,268.431,422.31,0.271507,259.891,426.638,0.26949,222.801,433.738,0.191351
973,1,198.585,124.459,0.863262,185.776,181.496,0.720564,127.333,195.721,0.652615,130.108,301.187,0.862029,187.234,375.287,0.60686,244.137,168.65,0.65804,299.716,251.3,0.697597,306.905,271.29,0.648339,175.766,333.983,0.57555,142.972,333.977,0.557802,54.6572,343.958,0.750558,214.257,416.672,0.476182,208.542,333.959,0.522105,288.336,346.736,0.573161,110.23,395.285,0.453858,177.261,107.355,0.929729,212.85,107.324,0.899098,145.885,108.874,0.768297,234.24,108.801,0.57131,71.7728,428.043,0.473569,81.7425,428.012,0.461394,0.0,0.0,0.0,271.26,419.469,0.287527,262.71,426.61,0.279661,224.236,435.169,0.186799
974,1,198.575,124.491,0.859679,187.14,182.898,0.733595,127.356,195.722,0.649309,128.779,301.169,0.856939,187.173,372.483,0.590806,244.196,170.081,0.647494,298.354,249.913,0.693229,306.889,272.678,0.660977,178.626,335.362,0.545827,144.449,335.353,0.548359,54.6366,343.94,0.749665,211.425,416.626,0.506544,212.845,332.555,0.49697,288.331,345.356,0.564798,110.249,395.263,0.442514,177.276,107.356,0.928373,212.855,107.333,0.900239,145.894,108.847,0.769377,234.268,108.834,0.589278,71.7545,428.043,0.460133,81.7183,428.002,0.443807,0.0,0.0,0.0,268.426,420.892,0.204842,0.0,0.0,0.0,221.401,429.457,0.189501
975,1,198.593,124.507,0.861204,187.135,181.514,0.732394,127.342,195.747,0.653121,128.745,301.147,0.84841,187.159,372.466,0.596248,244.193,168.667,0.657078,299.723,251.316,0.690743,306.891,272.694,0.659553,177.257,333.981,0.563025,144.426,335.345,0.554675,54.648,345.327,0.752774,211.436,416.603,0.51159,211.449,332.52,0.506612,286.935,342.495,0.535106,110.224,395.288,0.453467,178.608,107.368,0.922219,212.877,107.34,0.896512,145.894,108.826,0.77353,234.275,108.827,0.590132,71.7487,428.038,0.465196,81.7117,427.994,0.450269,0.0,0.0,0.0,268.433,422.33,0.209002,0.0,0.0,0.0,221.408,429.466,0.210174
976,1,198.612,125.902,0.864435,187.12,181.514,0.726577,127.327,195.755,0.656654,128.722,301.157,0.849453,187.159,372.445,0.597992,244.179,168.649,0.659379,298.339,249.897,0.690111,306.906,272.692,0.649451,177.228,333.981,0.564194,143.052,335.344,0.551714,53.2748,345.331,0.758919,211.408,416.593,0.506599,211.419,332.518,0.511014,286.923,342.505,0.542415,108.827,396.669,0.458444,178.615,107.383,0.921316,212.889,107.346,0.892926,147.276,108.84,0.768549,234.273,108.823,0.582498,71.7452,428.021,0.461148,81.7103,426.638,0.449412,0.0,0.0,0.0,267.002,422.321,0.19974,0.0,0.0,0.0,221.397,430.867,0.209078
977,1,198.626,125.896,0.863533,187.117,181.494,0.724634,127.331,195.752,0.64978,128.749,301.18,0.856712,187.219,372.493,0.602418,244.169,167.265,0.66674,298.341,249.897,0.696729,306.895,274.098,0.638185,177.246,332.562,0.560453,143.064,333.947,0.55011,53.2715,345.315,0.754135,209.997,416.595,0.544778,211.455,329.711,0.513809,288.346,343.937,0.55468,110.248,395.251,0.452862,178.629,107.377,0.915632,214.266,107.342,0.882124,147.294,108.845,0.764481,234.281,108.86,0.536824,71.7569,427.99,0.419877,81.7029,426.599,0.420171,0.0,0.0,0.0,266.993,420.908,0.221869,0.0,0.0,0.0,218.554,428.024,0.241849
978,1,198.653,125.893,0.863442,187.133,181.488,0.731531,127.344,195.727,0.652083,128.785,301.218,0.864428,187.231,373.887,0.610375,244.181,167.273,0.67354,298.327,249.903,0.69741,305.499,274.114,0.641103,177.238,333.982,0.551479,144.42,333.961,0.550183,53.2752,343.964,0.750227,210.009,416.607,0.53122,211.444,333.932,0.506545,285.5,346.755,0.634006,110.242,395.23,0.443497,178.668,107.373,0.904179,215.673,107.339,0.871618,147.31,108.866,0.762105,235.619,108.861,0.525976,71.7736,427.994,0.426755,81.7123,426.607,0.420244,0.0,0.0,0.0,268.411,419.468,0.234297,0.0,0.0,0.0,219.962,429.443,0.240469
979,1,199.952,125.89,0.8626,187.116,181.494,0.727067,127.332,197.115,0.654915,128.782,301.216,0.863319,187.232,373.881,0.612062,244.165,167.251,0.681139,298.332,249.897,0.700934,305.504,272.717,0.654654,177.25,333.965,0.543408,144.43,333.953,0.542887,54.6385,345.316,0.749971,209.969,416.601,0.575505,211.451,332.534,0.503244,285.514,345.35,0.591217,110.242,395.229,0.444652,178.682,107.37,0.902644,215.682,107.336,0.872035,147.306,108.832,0.774328,235.617,108.872,0.516657,71.7801,426.637,0.421396,81.7165,426.598,0.417413,0.0,0.0,0.0,266.954,419.487,0.243919,0.0,0.0,0.0,217.122,426.614,0.27368
980,1,199.96,125.884,0.860786,185.787,181.474,0.724923,127.332,197.123,0.653533,128.764,301.197,0.85855,187.237,373.883,0.609366,244.147,165.865,0.691967,295.511,247.065,0.707679,306.886,272.712,0.650078,177.244,333.953,0.545035,144.421,333.96,0.542595,54.6369,345.317,0.750883,210.001,416.608,0.571318,211.453,331.116,0.504915,286.921,345.333,0.570856,110.227,393.862,0.439565,178.688,107.367,0.898885,215.709,107.338,0.87116,147.309,108.844,0.767423,234.293,108.873,0.506203,73.1219,427.995,0.429827,81.7125,426.603,0.420744,0.0,0.0,0.0,266.989,420.904,0.253969,0.0,0.0,0.0,218.533,428.005,0.268702
981,1,199.957,125.881,0.861109,187.125,181.505,0.729178,127.334,197.119,0.65502,128.782,301.221,0.861377,188.567,373.862,0.604993,244.176,167.254,0.682829,295.507,247.062,0.708965,306.891,272.69,0.660765,177.232,335.355,0.545956,144.417,333.983,0.546285,53.2633,343.969,0.756166,210.008,416.604,0.554239,211.442,333.932,0.494972,285.512,345.366,0.584135,110.23,393.859,0.432823,178.688,107.366,0.898826,215.71,107.338,0.873205,148.69,108.854,0.76548,234.298,108.873,0.52204,73.1202,427.997,0.400881,80.3154,426.605,0.396523,0.0,0.0,0.0,267.009,420.889,0.247068,258.445,426.614,0.248901,218.556,428.011,0.24419
982,1,199.957,125.881,0.861066,187.125,181.494,0.729552,127.347,195.748,0.653518,128.78,301.213,0.861605,187.215,372.489,0.60396,244.171,167.257,0.68382,296.909,248.446,0.70222,306.899,272.702,0.652441,177.239,333.985,0.54669,144.42,333.972,0.546653,53.2664,343.969,0.755816,209.996,416.599,0.550145,211.45,332.556,0.495461,285.519,345.354,0.583987,108.836,393.86,0.425609,178.688,107.366,0.898658,215.71,107.338,0.873184,148.689,108.856,0.764801,234.296,108.873,0.526642,73.1358,428.008,0.393631,80.318,426.613,0.388698,0.0,0.0,0.0,267.022,419.481,0.242224,0.0,0.0,0.0,218.56,428.013,0.242271
983,1,198.649,125.897,0.862999,187.14,182.89,0.735917,127.34,195.74,0.650618,128.785,301.192,0.860269,187.201,373.857,0.599896,244.206,168.648,0.67879,296.922,248.458,0.701872,306.901,272.702,0.656908,177.253,333.987,0.549123,144.439,333.987,0.543375,54.6363,345.348,0.76206,212.829,416.626,0.513336,211.453,332.56,0.500612,285.524,346.773,0.627035,108.811,393.87,0.440068,180.036,107.363,0.898705,215.688,107.352,0.878251,148.683,108.836,0.767383,234.283,110.217,0.559324,71.7604,427.987,0.41428,80.3233,426.605,0.413193,0.0,0.0,0.0,269.815,418.035,0.265541,0.0,0.0,0.0,221.402,430.879,0.200768
984,1,198.631,125.926,0.866918,187.163,184.314,0.747555,127.338,195.753,0.651667,130.106,301.206,0.862825,187.189,373.871,0.610559,245.574,170.101,0.665483,296.917,248.451,0.702155,308.293,272.719,0.652931,175.814,333.955,0.570415,143.023,333.954,0.552401,54.6429,345.358,0.762872,211.396,416.621,0.505955,209.953,332.553,0.515395,285.532,346.81,0.630717,108.807,395.241,0.441912,178.668,107.386,0.907233,215.675,107.367,0.88022,147.299,108.793,0.78089,234.287,110.212,0.560818,71.768,427.995,0.440659,80.3214,426.622,0.430376,0.0,0.0,0.0,268.424,419.476,0.246567,259.881,426.594,0.233733,221.388,432.306,0.187681
985,1,198.603,127.315,0.869389,187.155,182.934,0.741759,128.716,194.326,0.642495,128.78,301.196,0.858764,187.194,373.88,0.610706,244.234,171.524,0.661797,296.916,248.469,0.692195,306.902,272.686,0.664785,175.763,332.556,0.573381,142.979,332.562,0.552076,53.2733,345.364,0.769064,211.418,416.643,0.519606,208.535,332.526,0.514969,285.516,346.813,0.638761,108.806,395.278,0.44364,178.627,107.387,0.917587,214.283,107.381,0.887847,145.888,108.801,0.77125,234.295,110.253,0.547041,71.7369,427.995,0.436357,81.711,426.616,0.441906,0.0,0.0,0.0,268.444,420.9,0.256732,261.292,426.6,0.24632,221.382,432.287,0.192227
986,1,198.579,127.324,0.867091,185.766,182.896,0.727237,125.931,195.745,0.645818,128.782,301.232,0.860498,187.218,373.904,0.616236,244.159,168.669,0.667942,296.906,248.446,0.696976,306.899,272.675,0.656462,175.763,332.56,0.575463,142.978,333.932,0.553705,54.6344,345.37,0.766754,211.414,416.642,0.524859,208.529,332.527,0.519068,285.529,346.812,0.637623,108.812,393.865,0.438478,178.61,107.39,0.92126,214.247,107.391,0.893718,147.273,108.802,0.77297,234.265,110.266,0.53153,71.739,426.627,0.430726,80.3132,426.589,0.430373,0.0,0.0,0.0,268.432,419.471,0.235036,0.0,0.0,0.0,221.379,432.291,0.198443
987,1,198.549,127.34,0.861563,185.755,181.473,0.72479,125.931,194.331,0.640301,128.767,301.201,0.855833,187.214,373.903,0.617584,244.134,167.277,0.674517,295.5,247.09,0.685278,306.89,271.282,0.656568,175.749,332.534,0.572476,142.972,332.548,0.549839,54.6339,345.377,0.768432,211.411,416.649,0.528324,208.529,331.122,0.517799,285.532,346.813,0.638804,108.819,393.87,0.448913,177.254,107.401,0.933625,212.86,107.401,0.902861,145.853,108.814,0.794489,234.234,110.224,0.518844,71.7239,426.623,0.409179,80.3083,426.582,0.418209,0.0,0.0,0.0,268.429,419.485,0.24657,0.0,0.0,0.0,219.97,430.877,0.199275
988,1,198.521,127.345,0.855792,184.359,180.085,0.710576,125.906,194.325,0.632811,128.76,301.17,0.850761,187.214,373.902,0.619722,242.719,167.253,0.673582,294.062,245.682,0.710152,306.909,271.29,0.644554,174.367,332.548,0.574217,141.594,332.558,0.555105,54.6376,345.383,0.767047,211.408,416.642,0.527795,205.723,331.138,0.522781,285.517,346.81,0.643831,108.835,393.869,0.44857,177.224,107.386,0.938198,212.827,107.407,0.911231,145.877,108.815,0.770512,234.195,108.876,0.473126,71.7383,426.637,0.422032,81.7035,426.596,0.425714,0.0,0.0,0.0,268.451,419.474,0.254155,261.297,426.579,0.239536,219.973,430.872,0.196088
989,1,197.166,127.318,0.837558,184.329,180.076,0.700143,125.886,195.731,0.639554,128.768,301.212,0.859028,187.217,373.901,0.618508,241.34,167.212,0.663998,294.1,247.048,0.699192,306.885,272.708,0.642392,175.734,332.563,0.570988,141.616,333.945,0.556085,54.643,345.38,0.767116,210.015,416.626,0.52487,207.123,332.521,0.520211,285.495,346.801,0.640601,108.818,395.226,0.448017,177.194,107.376,0.939955,211.48,107.396,0.923221,145.849,108.836,0.743823,234.19,108.872,0.631851,71.7308,426.589,0.388528,81.7046,425.191,0.406224,0.0,0.0,0.0,268.457,419.472,0.245136,261.298,426.586,0.230227,218.553,430.866,0.196095
990,1,197.131,127.312,0.828143,184.35,180.089,0.693978,125.9,195.743,0.629337,128.765,301.208,0.856696,187.225,373.904,0.613243,241.353,167.242,0.650695,295.478,247.072,0.692933,306.877,274.095,0.638458,174.373,332.559,0.566438,141.593,333.938,0.552866,54.651,345.382,0.765734,211.405,416.638,0.525856,205.713,332.517,0.518693,285.517,346.773,0.63281,108.817,393.868,0.444152,177.17,107.363,0.937529,211.457,107.387,0.929188,144.482,108.865,0.730183,234.18,108.831,0.717038,71.7274,426.575,0.38155,80.3221,425.184,0.398907,0.0,0.0,0.0,268.441,419.479,0.244019,261.277,426.591,0.228534,219.962,430.881,0.183334
991,1,195.748,127.299,0.818876,182.919,180.08,0.685416,124.472,197.114,0.633376,128.753,301.191,0.851886,187.223,373.889,0.596597,241.315,167.234,0.646376,294.094,247.049,0.692101,306.871,272.713,0.639859,175.735,333.936,0.563962,141.614,333.956,0.556051,54.6349,345.362,0.766617,211.413,416.621,0.503584,207.128,331.14,0.51354,285.51,346.751,0.633061,110.215,393.861,0.437046,175.84,107.366,0.935115,211.405,107.362,0.941132,143.079,108.855,0.729595,232.803,108.801,0.640972,71.7086,425.197,0.358841,80.3087,425.152,0.381768,0.0,0.0,0.0,269.83,416.648,0.229394,0.0,0.0,0.0,221.387,433.702,0.194845
992,1,195.736,125.92,0.815393,182.905,181.471,0.677218,124.463,195.742,0.629539,128.752,301.185,0.847616,187.223,373.885,0.598539,241.313,167.262,0.635931,294.082,247.041,0.688073,305.503,271.293,0.646944,174.334,332.558,0.56203,141.562,333.936,0.553731,54.6306,345.36,0.766105,211.402,416.618,0.510596,204.299,331.135,0.519316,285.521,346.742,0.624778,110.239,393.864,0.449475,175.819,107.37,0.935805,211.388,107.352,0.938695,144.415,110.236,0.722399,232.758,108.812,0.587141,71.7151,425.169,0.355299,81.7157,423.746,0.383491,0.0,0.0,0.0,269.814,418.038,0.240797,0.0,0.0,0.0,219.977,432.287,0.203564
993,1,194.334,125.928,0.809176,182.916,182.896,0.67655,124.473,197.129,0.643668,128.757,301.2,0.852268,188.573,375.283,0.605598,241.326,168.669,0.625693,294.077,247.04,0.693141,305.492,272.688,0.65519,175.774,333.947,0.568662,142.984,333.961,0.553533,54.6318,345.362,0.770007,211.44,416.636,0.510035,208.544,332.525,0.512926,285.535,346.735,0.612738,110.227,393.858,0.438393,175.812,107.365,0.932546,211.363,107.351,0.93941,144.424,108.845,0.725342,232.777,108.792,0.669393,71.7241,426.561,0.404168,81.7306,425.18,0.415453,0.0,0.0,0.0,269.851,418.035,0.238673,0.0,0.0,0.0,221.393,433.706,0.204675
994,1,194.33,125.926,0.80913,182.905,182.905,0.675667,124.467,197.136,0.645707,128.759,301.205,0.855823,188.574,375.28,0.602301,241.325,168.679,0.623637,294.068,247.042,0.693399,305.494,272.684,0.659729,175.766,333.946,0.572152,142.982,333.962,0.555566,53.2713,345.354,0.771424,211.436,416.638,0.513895,208.529,332.523,0.5168,285.54,346.731,0.608409,110.233,393.854,0.434043,175.812,107.364,0.93281,211.365,107.352,0.940258,144.422,108.837,0.731272,232.779,108.79,0.671593,71.7085,425.195,0.384169,81.7138,425.163,0.398411,0.0,0.0,0.0,269.847,416.646,0.238256,0.0,0.0,0.0,221.38,432.31,0.20829
995,1,194.33,125.926,0.809008,182.9,182.909,0.675246,123.089,197.151,0.646597,128.758,301.206,0.855044,188.577,375.285,0.60396,241.325,168.676,0.623812,294.072,247.042,0.693702,305.49,272.688,0.6585,175.788,333.945,0.571339,143.004,333.964,0.554032,53.271,345.351,0.771514,211.424,416.634,0.513801,208.553,332.519,0.515864,285.525,346.731,0.614536,110.237,393.855,0.430476,175.813,107.364,0.932529,211.365,107.352,0.940073,144.427,108.85,0.732124,232.779,108.791,0.668215,71.7198,426.555,0.38849,81.7237,425.172,0.400175,0.0,0.0,0.0,269.837,416.649,0.234869,0.0,0.0,0.0,221.374,432.311,0.203882
996,1,194.284,125.924,0.805907,182.898,181.498,0.671832,123.088,197.143,0.639283,128.759,301.221,0.853069,188.601,375.29,0.61382,239.932,167.271,0.628587,292.689,245.671,0.704873,305.501,272.682,0.645829,175.826,333.949,0.565751,143.023,333.982,0.551137,53.2587,345.35,0.771989,211.422,416.639,0.525968,209.974,331.126,0.518113,286.92,346.734,0.61416,110.231,393.849,0.430003,175.774,107.365,0.9216,210.041,107.343,0.935168,143.08,110.239,0.702314,232.742,108.83,0.59967,70.349,426.551,0.373775,80.3227,425.173,0.382045,0.0,0.0,0.0,269.869,418.047,0.238927,262.717,426.587,0.22823,221.361,432.306,0.211745
997,1,194.283,125.921,0.80561,182.918,181.48,0.674749,124.465,197.115,0.632051,128.752,301.211,0.849288,188.585,373.906,0.610617,241.332,167.267,0.636528,294.088,247.051,0.687539,306.897,272.686,0.637809,175.805,333.955,0.570675,143.012,333.985,0.556266,53.2716,345.362,0.772198,211.422,416.63,0.53056,209.951,331.139,0.520941,285.538,346.738,0.609918,110.222,393.836,0.43114,175.763,107.359,0.916543,210.033,107.34,0.934695,143.082,110.229,0.703661,232.728,108.804,0.662202,71.7242,426.56,0.415182,81.7264,425.185,0.418221,0.0,0.0,0.0,271.271,416.638,0.260535,0.0,0.0,0.0,219.963,430.876,0.212919
998,1,192.914,125.919,0.807152,182.899,181.48,0.674692,124.472,197.138,0.636719,128.755,301.22,0.852267,188.59,375.279,0.611637,241.307,167.239,0.639529,294.061,245.687,0.703868,306.888,272.679,0.626762,175.822,333.959,0.57119,143.021,333.982,0.554364,53.2741,345.361,0.770241,211.429,416.643,0.534654,209.973,332.52,0.521175,285.527,346.737,0.622354,108.832,393.854,0.429746,175.763,107.361,0.917869,210.031,107.342,0.93514,144.411,110.253,0.70018,232.72,108.824,0.649469,71.7307,426.627,0.455664,80.3141,426.595,0.436797,0.0,0.0,0.0,269.859,416.631,0.277475,262.719,425.181,0.257181,219.963,430.885,0.225075
999,1,194.287,125.92,0.807068,182.915,181.491,0.679478,124.488,197.143,0.641622,128.76,301.213,0.852799,187.232,373.876,0.605683,241.315,167.256,0.643309,294.054,245.679,0.712033,306.91,272.701,0.628005,177.192,333.971,0.571545,143.054,335.344,0.551455,54.6401,345.359,0.764522,211.436,416.635,0.515062,210.018,332.526,0.520918,285.531,345.371,0.610141,110.238,393.85,0.432784,175.763,107.361,0.919934,210.029,107.34,0.936377,143.053,110.237,0.723368,232.729,108.834,0.70564,71.7411,427.994,0.433932,81.7052,426.613,0.419606,0.0,0.0,0.0,269.857,416.62,0.259159,0.0,0.0,0.0,221.396,433.709,0.204151
1000,1,194.308,125.915,0.803536,181.503,181.49,0.674177,124.484,198.529,0.640061,128.758,301.196,0.843542,188.595,375.278,0.603584,238.504,165.863,0.642403,294.059,245.668,0.740899,308.301,275.53,0.639994,175.827,333.982,0.572764,143.048,335.357,0.557844,54.6507,345.371,0.764037,214.266,416.685,0.473538,209.945,332.527,0.524846,288.329,346.756,0.614972,108.818,395.264,0.43757,175.781,107.364,0.924245,211.349,107.333,0.932243,143.076,111.665,0.681707,232.734,108.852,0.551838,71.7621,425.176,0.387603,81.7341,423.771,0.406635,0.0,0.0,0.0,275.531,413.79,0.230844,0.0,0.0,0.0,225.657,436.548,0.167157
1001,1,194.311,125.92,0.805716,182.9,181.473,0.676754,124.489,197.172,0.637687,128.761,301.191,0.843707,188.594,375.279,0.601865,239.894,167.212,0.645929,294.083,245.681,0.737818,308.316,275.528,0.647507,177.169,333.973,0.575281,143.063,335.352,0.555902,54.6455,345.368,0.764315,215.684,418.03,0.484264,209.968,332.526,0.527638,286.959,346.749,0.617579,108.809,395.285,0.445138,175.798,107.369,0.929677,211.352,107.339,0.93679,144.432,111.641,0.686527,232.759,108.845,0.649604,71.7643,426.552,0.406153,81.7157,425.158,0.418966,0.0,0.0,0.0,275.522,415.191,0.242934,0.0,0.0,0.0,225.667,436.534,0.165797
1002,1,194.318,125.932,0.807608,182.895,180.079,0.679069,124.489,197.159,0.636543,128.768,301.205,0.848003,188.591,375.279,0.602105,238.512,165.844,0.652446,295.472,247.025,0.733206,308.339,275.535,0.645924,175.826,333.977,0.574896,143.052,335.355,0.557463,54.6447,345.369,0.764229,214.272,416.676,0.484866,208.583,332.53,0.524147,286.961,346.749,0.619543,108.818,395.283,0.436901,175.811,107.373,0.931002,211.359,107.343,0.939819,144.473,111.647,0.684376,232.787,108.836,0.677577,71.77,426.556,0.405643,81.7236,425.169,0.416083,0.0,0.0,0.0,275.53,415.185,0.255453,0.0,0.0,0.0,224.261,435.149,0.172784
1003,1,195.708,127.302,0.81286,182.928,180.07,0.685318,124.493,197.157,0.637952,128.775,301.206,0.848333,188.59,375.278,0.601811,239.921,165.836,0.664564,294.101,245.682,0.739672,309.719,275.545,0.649757,175.819,333.956,0.570866,143.051,333.988,0.552159,54.645,345.371,0.765125,215.676,416.685,0.470811,208.579,331.132,0.521044,286.957,346.751,0.618659,108.834,395.285,0.439414,175.825,107.376,0.936027,211.376,107.352,0.945105,144.42,110.253,0.691373,232.81,108.814,0.689451,71.7717,426.572,0.431846,81.7284,425.189,0.434553,0.0,0.0,0.0,275.553,415.175,0.25469,0.0,0.0,0.0,225.66,436.541,0.171354
1004,1,195.748,127.315,0.820287,184.306,180.05,0.693208,124.486,197.134,0.640223,128.784,301.221,0.850608,187.234,373.874,0.598855,241.329,165.835,0.665817,295.474,245.678,0.743425,309.719,275.557,0.656199,175.822,333.972,0.575428,143.04,335.341,0.556228,54.6527,345.362,0.758763,212.858,416.644,0.449751,209.947,332.528,0.527088,286.942,346.747,0.623741,108.816,395.274,0.422681,175.846,107.374,0.933275,211.422,107.365,0.943035,144.479,111.634,0.689457,232.847,108.806,0.713442,71.7529,426.559,0.398264,81.7255,425.183,0.410596,0.0,0.0,0.0,275.517,413.777,0.236714,0.0,0.0,0.0,225.662,436.544,0.168817
1005,1,197.104,127.301,0.819148,184.31,180.059,0.695759,124.473,197.133,0.643003,128.782,301.216,0.849383,188.59,375.28,0.602618,241.333,165.848,0.665935,295.48,245.684,0.739782,309.711,275.535,0.657635,175.802,333.963,0.576873,143.024,333.982,0.559667,54.6611,345.364,0.758975,214.266,416.655,0.460197,208.572,332.529,0.52921,286.956,346.742,0.624234,108.79,395.271,0.428356,177.147,107.378,0.931564,211.436,107.363,0.938718,144.483,110.284,0.688331,232.846,108.851,0.642487,71.7257,426.576,0.40247,80.3037,425.2,0.409717,0.0,0.0,0.0,275.54,413.77,0.238827,0.0,0.0,0.0,225.661,436.535,0.165212
1006,1,197.109,127.304,0.821736,184.321,178.682,0.700325,124.5,197.118,0.632721,128.785,301.216,0.850159,188.588,375.278,0.60489,241.324,165.829,0.667979,295.482,245.69,0.731466,308.34,275.524,0.646285,175.798,333.964,0.577814,143.018,333.983,0.561201,54.667,345.365,0.757077,214.251,416.664,0.46948,208.569,332.527,0.530415,286.947,346.758,0.643022,108.786,395.252,0.425731,177.147,107.377,0.933036,211.436,107.367,0.939596,144.487,110.261,0.691768,232.849,108.853,0.676579,71.7248,426.577,0.404577,80.2939,425.197,0.409269,0.0,0.0,0.0,275.523,413.772,0.247474,0.0,0.0,0.0,224.252,435.154,0.176322
1007,1,197.124,127.3,0.825207,184.33,178.685,0.700721,124.509,195.757,0.634117,128.785,301.214,0.851296,188.585,375.274,0.606385,241.334,165.838,0.665789,295.484,247.018,0.729473,308.335,275.526,0.651191,175.814,333.967,0.576513,143.032,333.988,0.559277,54.6652,345.358,0.755547,214.26,416.675,0.478598,209.947,332.526,0.529312,286.952,346.757,0.638362,108.791,395.244,0.419614,177.153,107.376,0.933657,211.451,107.367,0.935329,144.469,111.654,0.688583,234.152,108.851,0.664008,71.7142,426.593,0.412125,78.8983,426.565,0.412645,0.0,0.0,0.0,275.532,413.781,0.254123,0.0,0.0,0.0,224.245,435.131,0.183685
1008,1,197.139,125.927,0.827069,184.351,180.043,0.704408,125.899,195.736,0.630944,130.102,301.216,0.854092,187.237,373.88,0.60814,241.344,165.857,0.663666,294.104,245.685,0.732279,308.322,275.539,0.65989,175.82,333.967,0.575929,143.037,333.984,0.558037,54.6591,345.355,0.758633,212.86,416.665,0.467018,209.954,332.53,0.531058,286.963,346.787,0.645655,107.398,395.25,0.407445,177.161,107.375,0.933699,211.465,107.365,0.927821,144.482,111.661,0.687432,234.166,108.835,0.644684,70.3414,426.595,0.406212,78.8891,426.572,0.406504,0.0,0.0,0.0,275.529,413.782,0.237684,0.0,0.0,0.0,224.236,435.134,0.178754
