frame,person,KP_1_x,KP_1_y,KP_1_confidence,KP_2_x,KP_2_y,KP_2_confidence,KP_3_x,KP_3_y,KP_3_confidence,KP_4_x,KP_4_y,KP_4_confidence,KP_5_x,KP_5_y,KP_5_confidence,KP_6_x,KP_6_y,KP_6_confidence,KP_7_x,KP_7_y,KP_7_confidence,KP_8_x,KP_8_y,KP_8_confidence,KP_9_x,KP_9_y,KP_9_confidence,KP_10_x,KP_10_y,KP_10_confidence,KP_11_x,KP_11_y,KP_11_confidence,KP_12_x,KP_12_y,KP_12_confidence,KP_13_x,KP_13_y,KP_13_confidence,KP_14_x,KP_14_y,KP_14_confidence,KP_15_x,KP_15_y,KP_15_confidence,KP_16_x,KP_16_y,KP_16_confidence,KP_17_x,KP_17_y,KP_17_confidence,KP_18_x,KP_18_y,KP_18_confidence,KP_19_x,KP_19_y,KP_19_confidence,KP_20_x,KP_20_y,KP_20_confidence,KP_21_x,KP_21_y,KP_21_confidence,KP_22_x,KP_22_y,KP_22_confidence,KP_23_x,KP_23_y,KP_23_confidence,KP_24_x,KP_24_y,KP_24_confidence,KP_25_x,KP_25_y,KP_25_confidence
1126,1,206.356,173.356,0.872026,213.975,252.055,0.875831,122.548,280.155,0.724019,175.965,427.604,0.805322,313.119,356.309,0.777123,297.976,214.167,0.76848,376.775,351.336,0.873195,234.396,412.359,0.600386,295.319,455.562,0.69012,231.804,475.799,0.676673,259.817,656.411,0.645199,338.564,880.043,0.449888,358.919,437.755,0.647432,417.347,620.722,0.755096,366.587,880.107,0.464882,176.008,150.481,0.912574,221.668,150.566,0.899726,145.445,160.632,0.75071,244.547,153.177,0.513562,369.117,905.62,0.0596452,0.0,0.0,0.0,376.739,890.268,0.219654,0.0,0.0,0.0,0.0,0.0,0.0,341.15,885.165,0.128216
1127,1,203.906,173.37,0.869175,213.962,252.064,0.876489,122.532,280.134,0.724746,175.973,427.599,0.804957,313.122,356.305,0.774669,297.98,216.544,0.76599,376.773,351.328,0.872742,234.394,412.351,0.59914,295.315,455.575,0.689881,231.796,475.816,0.679505,259.811,656.408,0.632176,336.055,880.085,0.458479,358.923,437.763,0.64779,417.326,618.327,0.751095,369.103,877.556,0.457095,176.009,150.497,0.910523,221.652,150.585,0.899458,147.847,160.633,0.748053,244.549,155.548,0.527671,358.969,905.656,0.0625018,0.0,0.0,0.0,376.703,890.224,0.215062,0.0,0.0,0.0,0.0,0.0,0.0,338.631,885.227,0.140943
1128,1,203.887,173.364,0.871067,213.966,252.054,0.874745,122.535,280.145,0.723186,175.977,427.604,0.804148,313.119,356.293,0.771114,297.98,214.164,0.76929,376.789,351.332,0.874049,234.389,412.359,0.601787,295.312,455.578,0.690745,231.791,475.826,0.679073,259.849,658.834,0.630422,325.866,882.553,0.436506,358.923,437.764,0.647361,417.372,620.72,0.747449,369.131,880.036,0.478997,176.007,150.496,0.912493,221.641,150.584,0.900268,147.858,160.665,0.767418,244.539,155.547,0.536471,361.528,905.59,0.0650212,394.57,900.437,0.123303,369.083,890.271,0.225448,0.0,0.0,0.0,0.0,0.0,0.0,333.418,887.734,0.194549
1129,1,203.884,173.37,0.869769,213.964,252.051,0.874776,122.523,280.154,0.723421,175.987,427.573,0.801726,313.118,356.299,0.770178,297.979,214.158,0.769367,376.791,351.306,0.871712,234.413,412.339,0.597005,295.32,455.573,0.691008,231.796,475.814,0.679646,259.844,658.859,0.641683,318.269,882.56,0.455902,358.925,437.77,0.648041,417.368,620.742,0.75116,366.556,880.07,0.496982,176.0,150.493,0.911265,221.645,150.588,0.899098,147.853,160.667,0.760604,244.534,155.555,0.531639,359.017,905.566,0.0747385,394.54,900.412,0.141588,361.474,890.293,0.241683,0.0,0.0,0.0,0.0,0.0,0.0,328.391,887.745,0.222568
1130,1,203.879,173.39,0.869,213.972,252.039,0.872624,122.531,280.138,0.725799,175.969,427.567,0.803096,313.135,356.304,0.771288,297.977,214.156,0.771106,376.777,351.303,0.872401,234.411,412.34,0.59671,295.312,455.585,0.690583,231.795,475.824,0.679455,259.862,658.879,0.643417,318.278,882.553,0.448425,358.913,437.78,0.647669,417.366,620.745,0.750981,366.542,880.04,0.495419,175.991,150.497,0.912348,221.641,150.602,0.898708,147.853,160.654,0.756162,244.525,155.547,0.540601,359.0,905.536,0.0780225,394.539,900.389,0.149228,361.484,890.261,0.242757,0.0,0.0,0.0,0.0,0.0,0.0,328.402,887.734,0.217066
1131,1,203.855,173.387,0.869862,213.967,252.039,0.873964,122.535,280.149,0.72382,175.972,427.563,0.803238,313.13,356.303,0.773934,297.978,214.152,0.771909,376.762,351.301,0.872405,234.42,412.336,0.59396,295.311,455.587,0.690576,231.789,475.826,0.678659,262.305,658.867,0.635319,318.279,882.564,0.448412,358.915,437.783,0.647681,417.356,620.734,0.750266,366.56,880.044,0.492492,175.989,150.512,0.912697,221.622,150.608,0.898395,147.841,160.649,0.75724,244.53,155.575,0.567721,358.999,905.538,0.079274,394.536,900.402,0.148129,361.505,890.266,0.24224,0.0,0.0,0.0,0.0,0.0,0.0,328.414,887.744,0.216077
1132,1,201.379,173.413,0.867163,213.981,252.044,0.875131,122.533,280.16,0.724379,175.965,427.577,0.804821,313.112,356.311,0.771343,297.997,214.16,0.769388,376.754,351.285,0.871168,234.418,412.332,0.595099,295.306,455.584,0.691795,231.782,475.811,0.675616,259.815,658.858,0.641234,318.341,882.566,0.437652,358.917,437.786,0.64776,417.358,620.75,0.74913,366.565,880.053,0.487191,175.999,150.542,0.911124,219.192,152.943,0.900296,145.438,160.626,0.76152,244.54,155.664,0.601642,358.979,905.535,0.0794834,394.532,900.403,0.146658,361.522,890.266,0.236303,0.0,0.0,0.0,0.0,0.0,0.0,328.459,887.751,0.20714
1133,1,203.83,173.405,0.868326,213.977,252.048,0.87487,122.541,280.168,0.723536,175.961,427.581,0.805623,313.075,356.326,0.769519,297.991,214.161,0.770326,376.748,351.281,0.870834,234.414,412.342,0.595272,295.31,455.598,0.691617,231.783,475.834,0.679581,259.787,658.832,0.630404,315.746,882.556,0.462216,358.915,437.79,0.64785,417.379,620.75,0.745871,366.542,880.053,0.490806,176.012,150.53,0.909432,219.193,152.942,0.899747,145.435,160.639,0.767865,244.532,155.659,0.604141,358.967,905.539,0.0814179,394.535,900.388,0.146232,358.957,892.768,0.245264,287.755,872.45,0.0832615,0.0,0.0,0.0,325.872,887.742,0.234654
1134,1,201.381,173.423,0.86675,213.985,252.051,0.875278,122.548,280.175,0.722469,175.957,427.572,0.805749,313.141,356.297,0.769478,297.996,214.16,0.768559,376.743,351.274,0.869287,234.413,412.349,0.595263,295.33,455.601,0.692223,231.821,475.834,0.680753,259.802,658.826,0.637907,318.246,882.558,0.439529,358.915,437.797,0.649084,417.362,620.765,0.753057,364.062,880.055,0.50122,178.402,150.53,0.906709,221.636,152.96,0.899696,145.428,158.139,0.767458,244.559,158.094,0.584629,356.458,905.526,0.0940526,391.98,902.872,0.16027,361.478,890.298,0.249263,0.0,0.0,0.0,0.0,0.0,0.0,328.387,887.747,0.210141
1135,1,201.38,173.421,0.866982,213.986,252.047,0.874288,122.543,280.173,0.723291,175.959,427.561,0.804862,313.143,356.298,0.771522,298.005,214.157,0.767234,376.745,351.277,0.870301,236.895,412.345,0.593496,295.336,455.592,0.692873,231.818,475.822,0.679751,259.794,656.408,0.631243,315.769,882.568,0.45824,358.918,437.794,0.650588,417.365,620.76,0.75492,364.06,880.097,0.512757,178.403,150.527,0.906666,221.64,152.962,0.899646,145.437,158.128,0.763972,244.561,158.09,0.582622,356.446,905.547,0.0972599,391.989,902.893,0.164843,361.461,892.817,0.256546,0.0,0.0,0.0,0.0,0.0,0.0,325.868,887.763,0.220364
1136,1,201.369,173.44,0.863861,213.989,252.054,0.874935,122.548,280.179,0.722042,175.959,427.577,0.805133,313.107,356.308,0.770911,298.003,214.162,0.765727,376.748,351.272,0.868837,236.888,412.343,0.594312,295.333,455.601,0.693036,231.815,475.833,0.681828,259.781,656.408,0.64432,318.298,882.559,0.447122,358.915,437.799,0.650672,417.369,620.76,0.757608,366.534,877.562,0.5117,175.995,150.536,0.910913,221.641,152.971,0.89991,147.847,160.619,0.757661,244.579,158.128,0.584576,356.425,905.499,0.103904,389.442,902.937,0.166585,361.517,890.301,0.264394,0.0,0.0,0.0,0.0,0.0,0.0,328.445,887.773,0.203312
1137,1,201.368,173.435,0.863481,213.992,252.049,0.873744,122.548,280.154,0.721684,175.948,427.566,0.80628,313.092,356.316,0.771903,298.011,216.537,0.7616,376.745,351.258,0.866496,236.909,412.336,0.592022,295.323,455.59,0.693141,231.812,475.823,0.681741,257.344,656.367,0.644981,320.775,880.09,0.442829,358.902,437.791,0.650549,417.386,620.742,0.76163,364.076,877.542,0.516767,175.996,150.533,0.91152,221.651,152.968,0.899752,147.859,160.617,0.756992,247.02,158.142,0.585878,356.447,905.494,0.104039,384.403,903.023,0.169686,364.04,890.287,0.271347,0.0,0.0,0.0,0.0,0.0,0.0,330.913,887.762,0.193286
1138,1,201.374,173.44,0.862231,213.996,252.051,0.873983,122.546,280.155,0.72186,175.955,427.564,0.804488,313.133,356.301,0.772945,300.441,216.54,0.758705,376.748,351.271,0.868457,236.91,412.344,0.591515,295.33,455.601,0.692803,231.827,475.831,0.680308,259.786,656.376,0.638601,318.328,880.101,0.449299,358.904,437.801,0.65105,417.386,620.763,0.758497,366.527,877.545,0.512424,175.988,150.538,0.912671,221.651,152.966,0.89962,147.839,160.649,0.756317,247.034,158.127,0.581787,356.449,905.514,0.100877,386.941,902.972,0.165507,364.004,892.761,0.26596,0.0,0.0,0.0,0.0,0.0,0.0,328.439,887.762,0.208673
1139,1,201.385,173.428,0.863559,213.977,252.043,0.872871,122.538,280.142,0.722797,175.958,427.565,0.804295,313.114,356.309,0.774225,298.007,214.164,0.762276,376.751,351.28,0.870718,236.89,412.333,0.59329,295.309,455.591,0.692962,231.798,475.819,0.678836,259.783,656.397,0.640292,325.91,880.08,0.438507,356.51,437.78,0.651443,417.419,620.772,0.753564,364.058,877.526,0.517644,175.988,150.538,0.911809,221.651,152.951,0.899579,145.424,158.175,0.754451,247.022,158.074,0.55417,356.498,905.531,0.100928,384.403,903.02,0.173927,366.54,890.246,0.261653,0.0,0.0,0.0,0.0,0.0,0.0,331.007,890.219,0.17749
1140,1,203.833,173.437,0.864332,213.976,252.041,0.872549,122.535,280.133,0.724136,175.96,427.56,0.80412,313.105,356.309,0.772806,298.004,214.16,0.765088,376.759,351.278,0.868742,236.899,412.342,0.594965,295.319,455.609,0.691482,231.809,475.836,0.68029,259.798,658.818,0.637602,323.345,880.109,0.447482,358.908,437.802,0.649006,417.423,620.763,0.747199,366.554,880.075,0.509025,175.986,150.535,0.91291,221.649,152.949,0.900244,145.421,160.619,0.749504,244.575,158.074,0.536509,358.979,905.583,0.0867344,389.48,902.941,0.153577,361.524,892.796,0.249966,0.0,0.0,0.0,0.0,0.0,0.0,330.938,887.762,0.203903
1141,1,203.826,173.433,0.864408,213.973,252.042,0.873654,122.537,280.134,0.72309,175.959,427.553,0.805183,313.093,356.317,0.771138,298.001,214.163,0.764945,376.758,351.273,0.866849,236.906,412.342,0.594813,295.32,455.606,0.692769,231.81,475.84,0.682387,259.783,656.409,0.635789,323.357,882.556,0.451952,358.904,437.799,0.650249,417.428,620.767,0.745138,366.565,882.561,0.510033,175.984,150.533,0.914136,221.645,152.95,0.900163,145.409,158.165,0.745023,244.569,158.08,0.530442,358.983,905.609,0.0816025,391.98,902.897,0.145267,361.508,892.83,0.244437,0.0,0.0,0.0,0.0,0.0,0.0,330.935,887.769,0.210302
1142,1,201.382,173.43,0.864179,213.975,252.042,0.873531,122.54,280.119,0.723453,175.953,427.549,0.806228,313.108,356.324,0.772091,297.996,214.17,0.764167,376.75,351.282,0.868801,236.909,412.36,0.59499,295.332,455.616,0.691542,231.826,475.846,0.681707,259.799,658.818,0.634053,323.336,880.094,0.447221,358.915,437.816,0.647999,417.434,620.76,0.739427,366.582,882.562,0.488107,175.986,150.53,0.913702,221.637,152.951,0.89788,147.855,160.61,0.744283,244.583,158.082,0.545677,358.973,905.622,0.0734862,391.995,902.893,0.127694,361.505,892.816,0.233748,0.0,0.0,0.0,0.0,0.0,0.0,330.931,887.71,0.220059
1143,1,201.347,173.426,0.865838,213.968,252.043,0.873582,122.542,280.121,0.723227,175.959,427.546,0.805663,313.066,356.339,0.767142,297.988,214.165,0.767559,376.753,351.271,0.867104,236.903,412.354,0.596452,295.329,455.596,0.692183,231.83,475.836,0.681609,259.816,658.84,0.631524,320.819,880.102,0.452384,358.905,437.798,0.648858,417.432,620.768,0.736733,366.594,882.568,0.485105,175.973,150.541,0.916615,219.182,152.95,0.898401,147.863,158.161,0.746394,244.574,155.673,0.561986,358.951,905.635,0.0750985,392.008,902.888,0.126661,361.476,892.827,0.232898,0.0,0.0,0.0,0.0,0.0,0.0,330.894,887.717,0.230939
1144,1,201.335,173.435,0.865779,213.977,252.041,0.873754,122.541,280.123,0.723041,175.966,427.54,0.804944,313.103,356.318,0.770688,297.993,214.167,0.766932,376.747,351.268,0.867594,236.911,412.37,0.59728,295.324,455.595,0.69272,231.83,475.828,0.680517,259.812,658.825,0.633632,320.797,880.093,0.454913,356.512,437.779,0.650452,417.428,620.769,0.738219,366.603,880.102,0.489052,175.967,150.538,0.917821,219.174,152.949,0.900127,147.859,158.135,0.746128,244.549,155.674,0.558075,358.961,905.612,0.0778381,391.991,902.876,0.131784,361.458,892.813,0.234899,0.0,0.0,0.0,0.0,0.0,0.0,328.463,887.711,0.231141
1145,1,201.344,173.419,0.866108,213.979,252.044,0.873607,122.549,280.13,0.722005,175.959,427.531,0.804843,313.078,356.327,0.767496,298.003,214.165,0.765209,376.754,351.26,0.864313,236.917,412.359,0.599037,295.325,455.598,0.691701,231.827,475.836,0.681592,259.847,658.821,0.626087,320.824,882.554,0.453805,358.899,437.797,0.648944,417.408,620.759,0.739649,369.051,882.567,0.486932,175.953,150.537,0.919864,219.177,152.927,0.899539,147.855,158.145,0.747028,244.527,155.62,0.538767,358.974,905.641,0.0729526,394.554,900.435,0.126118,361.484,895.295,0.233068,0.0,0.0,0.0,0.0,0.0,0.0,328.472,887.726,0.231056
1146,1,201.338,173.422,0.867206,213.968,252.038,0.874225,122.54,280.126,0.722469,175.967,427.541,0.804043,313.134,356.312,0.773778,297.979,214.155,0.772438,376.749,351.275,0.867029,236.917,412.365,0.595362,295.326,455.598,0.692244,231.83,475.834,0.680291,262.313,658.846,0.624603,323.314,880.108,0.45154,358.906,437.796,0.649243,417.428,620.773,0.735789,369.088,880.106,0.48745,175.963,150.536,0.918487,219.164,152.938,0.900773,147.868,158.145,0.754665,244.522,155.636,0.561066,358.965,905.633,0.0717968,392.009,902.898,0.120757,361.514,892.801,0.232901,0.0,0.0,0.0,0.0,0.0,0.0,330.927,887.703,0.23362
1147,1,201.344,173.421,0.8668,213.976,252.04,0.87374,122.544,280.122,0.721686,175.959,427.53,0.804292,313.124,356.311,0.771401,297.995,214.158,0.767045,376.749,351.272,0.866467,236.89,412.368,0.597447,295.324,455.604,0.691815,231.822,475.839,0.681652,259.853,658.862,0.633838,328.414,882.549,0.450777,358.904,437.796,0.649331,417.432,620.778,0.736332,366.592,882.559,0.484568,175.963,150.537,0.916466,219.175,152.934,0.899997,147.857,158.12,0.759421,244.521,155.629,0.54134,359.018,905.635,0.0666961,391.992,902.897,0.119661,364.02,892.795,0.227489,0.0,0.0,0.0,0.0,0.0,0.0,331.012,887.724,0.207506
1148,1,201.344,173.421,0.866959,213.972,252.037,0.873273,122.547,280.122,0.721841,175.955,427.546,0.805016,313.131,356.314,0.771345,297.988,214.155,0.77019,376.751,351.263,0.865581,236.919,412.368,0.596158,295.327,455.604,0.691901,231.828,475.836,0.679836,262.327,658.865,0.624737,325.932,882.554,0.442288,358.912,437.801,0.649611,417.441,620.761,0.733507,369.094,880.094,0.478119,175.959,150.532,0.917403,219.168,152.934,0.900531,147.853,158.125,0.755767,244.52,155.635,0.557543,359.006,905.649,0.0670173,391.995,902.906,0.114624,364.026,892.78,0.224236,0.0,0.0,0.0,0.0,0.0,0.0,331.015,887.718,0.212594
1149,1,201.34,173.425,0.866404,213.984,252.046,0.874975,122.552,280.137,0.720363,175.95,427.538,0.805677,313.092,356.33,0.768096,298.008,214.164,0.764996,376.754,351.269,0.865946,236.903,412.358,0.596901,295.317,455.594,0.693114,231.821,475.832,0.682717,262.332,658.838,0.630675,330.923,882.567,0.454456,356.515,437.773,0.650292,417.445,620.755,0.734441,369.094,882.566,0.467502,175.959,150.535,0.916915,219.167,152.934,0.90007,147.846,158.146,0.755401,244.513,155.624,0.549002,358.984,908.005,0.0639455,386.914,905.441,0.10593,366.556,892.808,0.217809,0.0,0.0,0.0,0.0,0.0,0.0,333.47,887.723,0.203032
1150,1,201.351,173.418,0.866418,213.974,252.044,0.874838,122.545,280.137,0.721016,175.971,427.544,0.803481,313.126,356.31,0.769242,297.993,214.153,0.770694,376.758,351.269,0.866665,236.912,412.367,0.595452,295.332,455.597,0.691508,231.832,475.833,0.680796,262.347,656.402,0.622986,328.411,882.547,0.449261,358.915,437.789,0.64923,417.442,620.747,0.732688,369.15,880.094,0.467697,175.965,150.534,0.914905,219.171,152.932,0.900085,147.849,158.141,0.757947,244.511,155.629,0.542687,358.987,905.672,0.0662101,391.986,902.933,0.106205,366.547,892.794,0.219264,0.0,0.0,0.0,0.0,0.0,0.0,333.434,887.696,0.219505
1151,1,201.337,173.429,0.865698,213.973,252.047,0.875077,122.54,280.132,0.721563,175.971,427.533,0.802579,313.098,356.321,0.768735,297.997,214.156,0.768377,376.753,351.268,0.86666,236.922,412.362,0.596284,295.331,455.6,0.690748,231.829,475.829,0.680621,262.33,656.41,0.623118,328.433,882.557,0.450933,358.921,437.796,0.648583,417.44,620.742,0.731909,369.145,880.11,0.463227,175.962,150.54,0.913594,219.165,152.933,0.900792,147.846,158.136,0.760916,244.513,155.618,0.540438,358.965,908.006,0.0645433,386.92,905.451,0.103186,366.57,892.806,0.219442,0.0,0.0,0.0,0.0,0.0,0.0,333.459,887.707,0.213742
1152,1,201.347,173.431,0.86509,213.977,252.047,0.875119,122.547,280.147,0.720735,175.988,427.532,0.800142,313.14,356.306,0.769604,298.001,214.152,0.769759,376.76,351.268,0.865847,239.432,412.368,0.592937,295.349,455.611,0.689966,231.852,475.84,0.681225,264.86,658.838,0.613433,325.919,882.555,0.443047,358.936,437.81,0.647279,417.408,620.766,0.729184,371.616,880.066,0.456769,175.961,150.537,0.914042,219.179,152.937,0.900766,147.859,158.162,0.757695,244.518,155.636,0.537697,359.012,905.672,0.0680694,386.915,905.435,0.108076,366.581,892.772,0.215603,0.0,0.0,0.0,0.0,0.0,0.0,333.437,887.689,0.22568
1153,1,201.346,173.433,0.865299,213.982,252.051,0.876076,122.545,280.141,0.721535,175.982,427.536,0.802956,313.099,356.319,0.769268,298.01,214.163,0.765077,376.749,351.271,0.867223,236.922,412.357,0.596625,295.328,455.605,0.690775,231.829,475.837,0.682527,264.839,658.833,0.618529,328.469,880.109,0.445856,358.917,437.803,0.648924,417.412,620.764,0.732334,371.578,880.073,0.460512,175.969,150.541,0.914896,219.172,152.941,0.901702,147.867,160.629,0.75799,244.516,155.65,0.541248,358.977,905.677,0.0658668,386.905,905.451,0.107488,366.585,892.771,0.215816,0.0,0.0,0.0,0.0,0.0,0.0,333.475,887.693,0.209129
1154,1,201.382,173.413,0.865628,213.949,249.67,0.870949,122.511,277.654,0.724218,175.957,427.577,0.803406,313.083,356.303,0.764828,297.981,214.165,0.767529,376.75,351.267,0.867354,236.912,412.364,0.590485,292.911,455.521,0.694541,231.768,473.372,0.672659,267.395,661.407,0.624442,325.901,882.637,0.471264,356.5,437.693,0.655218,417.421,620.707,0.732047,371.645,882.642,0.471671,175.978,150.517,0.910527,221.64,152.943,0.89933,147.858,158.177,0.751672,244.557,158.085,0.512257,361.536,908.039,0.0642801,397.063,902.918,0.108787,366.586,895.351,0.229522,0.0,0.0,0.0,0.0,0.0,0.0,333.459,887.745,0.238619
1155,1,201.358,173.415,0.866561,213.954,249.677,0.872102,122.51,277.651,0.725221,175.955,427.566,0.803059,313.085,356.303,0.766406,297.994,216.553,0.762833,376.746,351.264,0.866692,236.938,412.372,0.588234,295.317,455.545,0.694446,231.799,473.378,0.674653,264.924,661.405,0.627934,325.929,882.628,0.474814,358.91,437.733,0.655255,417.442,620.694,0.733014,371.649,882.646,0.468501,175.991,150.527,0.906827,221.625,152.96,0.89965,147.874,158.151,0.754316,244.566,158.096,0.539576,361.525,908.06,0.0651989,397.068,902.926,0.11045,366.595,895.361,0.23036,0.0,0.0,0.0,0.0,0.0,0.0,333.481,887.74,0.236535
1156,1,201.357,173.422,0.867167,213.954,249.677,0.87151,122.51,277.658,0.725149,175.961,427.566,0.803348,313.094,356.304,0.765351,297.996,216.54,0.764116,376.747,351.262,0.867994,236.912,412.366,0.591707,295.305,455.548,0.69562,231.787,475.791,0.676636,267.386,661.396,0.628197,320.849,882.682,0.472634,358.901,437.733,0.65281,417.452,620.723,0.733742,371.559,885.127,0.487723,178.407,150.533,0.903461,221.628,152.969,0.901149,147.877,158.123,0.761814,244.566,158.103,0.539777,361.502,908.122,0.0656048,397.081,902.926,0.115381,363.999,897.881,0.239683,0.0,0.0,0.0,0.0,0.0,0.0,330.979,890.273,0.23196
1157,1,201.349,173.434,0.868695,213.95,252.029,0.872781,122.51,277.671,0.724164,175.948,427.573,0.805884,313.098,356.303,0.76621,297.979,214.17,0.768517,376.746,351.248,0.865794,236.899,412.374,0.589404,292.923,455.545,0.694299,231.771,475.799,0.674398,267.392,661.418,0.629445,328.45,882.613,0.463138,356.514,437.722,0.652694,417.463,620.703,0.736815,369.135,885.125,0.472152,176.013,150.556,0.903649,221.622,152.977,0.899526,147.879,158.134,0.761303,244.572,158.122,0.549262,361.512,908.12,0.0640254,397.061,902.961,0.113128,366.546,897.852,0.225533,0.0,0.0,0.0,0.0,0.0,0.0,333.464,887.75,0.211682
1158,1,201.36,173.431,0.867305,213.952,252.035,0.872688,122.519,277.66,0.722948,175.948,427.564,0.806135,313.097,356.307,0.767099,297.983,216.556,0.76332,376.765,351.262,0.866223,236.897,414.734,0.589931,292.929,455.54,0.695289,231.782,475.795,0.676558,264.884,661.382,0.641498,333.434,882.64,0.463774,356.506,437.724,0.655611,417.431,618.319,0.738644,369.119,885.156,0.467691,178.411,150.535,0.901801,221.634,152.974,0.899138,147.872,158.114,0.7609,247.018,158.111,0.538814,361.545,908.153,0.0601369,394.529,905.485,0.110406,369.103,897.883,0.218142,0.0,0.0,0.0,0.0,0.0,0.0,333.597,887.764,0.17455
1159,1,201.346,173.423,0.868666,213.961,252.032,0.872438,122.518,277.663,0.722536,175.936,427.557,0.806849,313.093,356.308,0.764568,297.983,216.559,0.762892,376.762,351.262,0.865965,236.897,412.369,0.590272,295.302,455.535,0.695658,231.777,473.379,0.676219,264.869,658.964,0.648308,333.419,882.635,0.478172,356.511,437.711,0.655212,417.456,618.318,0.739069,369.13,885.132,0.475379,176.01,150.513,0.904781,221.643,152.981,0.899982,147.864,158.096,0.757984,247.033,158.157,0.548524,361.56,908.124,0.0618185,394.518,905.467,0.114276,369.08,897.88,0.220346,0.0,0.0,0.0,0.0,0.0,0.0,333.593,890.226,0.180952
1160,1,201.339,173.441,0.865366,213.964,249.677,0.870836,122.528,277.647,0.723614,175.938,427.563,0.807075,313.111,356.307,0.767312,297.983,216.563,0.762189,376.763,351.264,0.867232,236.919,412.367,0.587815,295.309,455.534,0.695987,231.785,473.377,0.676243,264.892,658.983,0.653145,333.435,882.604,0.484093,358.898,437.725,0.654677,417.464,618.326,0.737348,369.109,882.66,0.46849,175.994,150.509,0.904871,221.649,152.987,0.89906,147.869,158.094,0.752176,247.039,158.174,0.552318,361.532,908.095,0.0630476,391.994,905.498,0.116126,369.095,897.864,0.217798,0.0,0.0,0.0,0.0,0.0,0.0,335.988,887.76,0.180723
1161,1,201.358,173.442,0.863907,213.958,252.034,0.873098,122.522,277.657,0.722779,175.938,427.564,0.806196,313.107,356.31,0.767516,297.988,216.575,0.760454,376.758,351.274,0.868246,234.421,412.357,0.589203,292.923,455.513,0.695202,231.77,473.364,0.67411,264.846,661.378,0.646426,328.397,882.624,0.468063,356.498,437.692,0.654626,417.476,618.322,0.736176,369.124,882.662,0.490107,176.001,150.525,0.906562,221.645,152.98,0.89881,147.877,158.12,0.750881,244.585,158.135,0.545631,359.054,908.122,0.0688749,392.0,905.497,0.11957,364.052,897.87,0.232241,0.0,0.0,0.0,0.0,0.0,0.0,333.465,890.244,0.204632
1162,1,201.36,173.446,0.862343,213.96,252.033,0.871449,122.521,277.664,0.722522,175.937,427.56,0.804678,313.112,356.305,0.76603,297.992,216.567,0.76049,376.773,351.279,0.867939,234.423,412.355,0.593481,292.91,455.49,0.694848,231.751,473.347,0.672683,264.838,658.969,0.643585,328.46,882.623,0.467325,356.478,435.275,0.655156,417.455,618.313,0.738655,369.083,885.127,0.482514,175.989,150.524,0.906796,221.639,152.975,0.898349,147.868,158.123,0.749971,244.59,158.128,0.543671,361.509,908.113,0.0663553,391.999,905.495,0.118826,366.552,897.882,0.2276,0.0,0.0,0.0,0.0,0.0,0.0,333.491,890.245,0.190381
1163,1,201.366,173.438,0.863202,213.959,252.03,0.871678,122.53,277.668,0.723083,175.938,427.559,0.805847,313.114,356.307,0.766676,297.982,216.555,0.763788,376.775,351.284,0.868149,234.408,412.361,0.593521,292.918,455.498,0.695311,231.761,473.357,0.673663,264.843,661.393,0.640264,328.47,882.661,0.458193,356.484,435.28,0.654089,417.471,618.324,0.736413,369.052,885.164,0.475582,175.976,150.526,0.91196,221.63,152.956,0.898364,147.869,158.144,0.744232,244.565,155.67,0.531325,361.541,908.159,0.0613701,394.507,905.471,0.11243,366.584,900.35,0.225612,0.0,0.0,0.0,0.0,0.0,0.0,333.486,890.254,0.179447
1164,1,201.363,173.44,0.863532,213.956,252.033,0.871631,122.523,277.664,0.723125,175.935,427.563,0.806383,313.11,356.305,0.7661,297.981,216.562,0.76207,376.779,351.279,0.868345,234.408,412.361,0.593178,292.931,455.512,0.69601,231.766,473.367,0.675085,262.379,661.393,0.644646,330.998,882.642,0.460454,358.897,437.711,0.65481,417.473,618.327,0.736211,369.051,885.165,0.468314,175.981,150.518,0.911133,221.634,152.95,0.897407,147.865,158.13,0.751635,244.578,155.666,0.533149,364.025,910.585,0.0571418,394.504,905.486,0.104722,369.109,897.899,0.220824,0.0,0.0,0.0,0.0,0.0,0.0,333.545,887.764,0.166685
1165,1,201.361,173.43,0.864397,213.953,252.031,0.87183,122.519,277.664,0.723819,175.936,427.556,0.806562,313.1,356.311,0.766408,297.981,216.568,0.761192,376.775,351.27,0.867633,234.408,414.737,0.592888,292.927,455.513,0.6955,231.767,473.366,0.675053,262.356,658.95,0.642167,330.947,882.655,0.463624,356.512,437.698,0.65496,417.5,620.701,0.734854,369.08,885.16,0.475047,175.963,150.524,0.914115,219.184,152.938,0.897111,147.864,160.627,0.755385,244.556,155.658,0.523858,361.529,908.157,0.0611463,392.009,905.519,0.108004,366.596,897.905,0.228354,0.0,0.0,0.0,0.0,0.0,0.0,333.525,890.239,0.180022
