frame,person,KP_0_x,KP_0_y,KP_1_x,KP_1_y,KP_2_x,KP_2_y,KP_3_x,KP_3_y,KP_4_x,KP_4_y,KP_5_x,KP_5_y,KP_6_x,KP_6_y,KP_16_x,KP_16_y
4130,1,366.589,126.887,295.623,169.111,235.628,180.146,271.159,344.315,417.494,297.813,366.524,160.244,364.338,291.103,373.194,100.375
4131,1,366.615,126.892,297.76,169.095,235.652,177.999,271.166,344.316,417.503,297.819,366.564,160.225,364.325,291.093,375.346,100.382
4132,1,368.727,124.765,295.585,169.132,235.614,175.718,271.137,344.308,417.557,297.773,366.558,164.614,366.541,291.104,375.343,100.364
4133,1,368.763,124.74,295.529,169.14,235.637,175.756,271.119,344.319,417.578,297.781,364.362,164.619,370.959,291.046,373.222,100.321
4134,1,368.759,124.744,295.534,169.132,235.638,175.765,271.121,344.33,417.574,297.781,364.362,164.605,368.778,291.06,373.22,100.319
4135,1,368.803,124.725,295.532,169.119,235.631,177.965,271.083,344.328,417.578,297.804,364.371,162.398,368.756,291.074,375.347,100.292
4136,1,370.97,122.543,295.586,169.084,235.634,177.961,268.957,344.311,417.528,302.183,366.508,160.186,368.768,291.049,375.397,98.2334
4137,1,375.389,122.503,295.58,169.079,235.638,177.941,268.929,344.329,415.375,304.394,364.403,158.036,366.547,291.125,377.626,98.2097
4138,1,377.539,122.474,295.602,169.09,235.64,177.953,268.893,344.293,415.367,306.551,366.497,160.201,366.526,291.103,379.709,98.1679
4139,1,377.541,120.331,295.581,169.084,235.626,177.936,268.904,344.299,415.4,306.572,366.496,160.219,366.563,291.082,377.633,98.1693
4140,1,377.559,120.333,295.552,169.098,235.6,175.758,268.903,344.272,415.34,306.61,364.399,162.421,366.534,291.091,377.66,98.156
4141,1,377.572,120.313,295.582,169.088,235.605,177.932,268.893,344.296,415.395,306.653,366.493,160.229,366.518,291.062,379.716,98.1436
4142,1,377.564,120.298,295.59,169.068,235.648,177.947,268.874,344.304,415.372,308.733,364.37,158.023,366.529,291.038,379.717,98.134
4143,1,377.581,120.3,295.622,169.048,235.63,177.937,268.873,344.301,415.312,308.767,366.496,157.99,366.577,291.034,379.719,98.1533
4144,1,377.57,120.286,295.6,169.054,235.629,177.938,268.9,344.281,415.318,308.782,364.403,158.014,366.582,291.074,379.726,98.1229
4145,1,377.573,120.309,295.566,169.038,235.633,177.96,268.908,344.292,415.326,308.82,364.349,155.786,366.579,291.081,379.737,98.1331
4146,1,377.57,120.304,295.595,169.042,235.657,177.942,268.906,344.278,415.316,308.82,364.371,155.823,366.571,291.075,379.735,98.1383
4147,1,377.582,120.314,295.587,169.043,235.664,177.948,268.906,344.282,415.305,308.823,364.346,155.822,366.564,291.042,379.747,98.1406
4148,1,377.589,120.327,295.566,169.067,235.641,177.942,268.896,344.275,415.291,308.841,364.359,158.021,366.583,291.05,379.752,98.1497
4149,1,377.631,120.323,297.726,169.046,235.658,177.97,268.902,344.269,415.267,308.851,364.4,155.831,368.715,291.007,379.771,98.1299
4150,1,377.648,120.334,297.751,169.051,235.665,177.971,268.889,344.281,415.246,308.863,366.517,155.832,366.582,288.899,379.787,98.1373
4151,1,379.716,120.318,297.73,169.046,235.656,177.989,268.888,344.259,413.139,308.873,366.504,155.806,368.72,288.892,379.791,98.1259
4152,1,377.664,120.291,297.748,169.045,235.665,177.952,268.877,344.27,413.121,308.887,366.506,157.98,368.737,291.008,379.782,98.1139
4153,1,379.737,120.284,297.729,169.023,235.622,177.975,268.893,344.264,413.148,308.876,366.506,155.762,366.579,288.903,379.814,98.0891
4154,1,379.72,120.289,297.736,169.027,235.606,177.953,268.888,344.271,413.139,308.876,366.522,155.782,366.585,288.919,379.806,98.1026
4155,1,379.745,120.298,297.74,166.948,235.605,177.94,268.893,344.265,415.228,308.878,364.403,153.617,366.585,288.91,379.826,98.1008
4156,1,379.751,120.274,297.727,169.019,235.59,175.742,268.866,344.272,413.117,308.895,366.493,155.812,368.782,291.004,379.825,98.0985
4157,1,379.779,120.254,297.737,166.914,233.456,173.54,266.736,344.284,415.242,308.884,366.52,155.761,370.958,291.018,379.841,98.0619
4158,1,379.781,120.253,295.609,166.905,233.448,173.533,266.711,344.282,415.242,308.884,366.501,153.63,370.968,291.019,379.844,98.0609
4159,1,379.766,120.26,295.594,166.904,233.449,173.548,266.702,344.283,413.116,308.906,366.488,153.614,370.953,288.918,379.835,98.0691
4160,1,379.776,120.259,295.585,166.952,233.446,175.734,266.684,344.269,413.073,308.909,364.382,155.774,368.768,288.899,379.832,98.0659
4161,1,379.77,120.251,295.589,169.013,233.441,177.928,266.689,344.258,413.063,308.933,366.507,155.761,368.714,288.911,379.835,98.0435
4162,1,379.77,118.153,295.546,169.094,231.196,180.154,266.713,344.27,413.032,310.99,366.526,157.972,368.721,291.041,379.819,98.0184
4163,1,379.761,120.261,295.577,169.093,231.223,180.176,266.714,344.256,413.051,310.997,366.543,155.803,366.565,291.003,379.818,98.0464
4164,1,379.745,120.256,295.575,169.1,231.199,180.171,266.673,344.25,413.072,311,366.555,157.987,366.517,288.913,379.771,98.0537
4165,1,379.752,118.151,295.543,169.105,229.007,177.988,266.661,344.234,413.074,310.999,366.555,160.192,366.583,291.03,379.772,98.0252
4166,1,379.754,120.251,295.542,169.117,228.995,180.149,264.525,344.239,413.075,311.002,366.556,160.201,366.568,291.024,379.775,98.0499
4167,1,379.763,120.262,295.561,169.136,229.008,180.154,266.673,344.242,413.081,311.006,366.585,160.25,366.523,291.041,379.768,98.0709
4168,1,379.765,120.279,295.57,169.128,229.017,180.148,266.672,344.23,413.08,311.017,368.712,160.217,366.539,291.03,379.775,98.079
4169,1,379.766,120.299,295.587,169.109,229.028,177.989,266.672,344.24,413.059,311.016,368.733,160.197,366.533,291.011,379.775,98.1027
4170,1,379.767,120.308,295.577,169.102,231.191,180.137,266.679,344.246,413.07,311.016,368.726,158.021,366.573,291.019,379.769,98.1104
4171,1,379.789,120.321,295.563,169.124,231.194,180.173,266.687,344.236,410.932,311.004,366.594,158.013,366.547,291,379.807,98.1126
4172,1,379.845,120.32,295.533,169.148,233.389,182.335,266.672,344.267,413.051,308.927,366.544,160.186,368.745,291.02,379.835,98.0914
4173,1,379.826,122.497,295.525,169.13,233.405,180.176,266.695,344.291,413.053,308.885,366.526,160.188,368.787,291.073,379.807,98.1365
4174,1,379.823,122.511,295.574,169.081,233.447,180.148,266.685,344.3,413.058,308.879,366.534,155.821,368.751,291.014,379.823,98.1304
4175,1,379.813,122.523,295.607,169.07,233.451,180.144,266.707,344.32,413.069,308.872,366.551,155.774,368.76,288.891,379.819,98.1444
4176,1,379.793,124.692,295.591,169.106,235.592,180.158,266.696,344.305,413.101,308.872,366.528,157.988,368.746,288.894,379.827,98.182
4177,1,379.803,124.698,297.762,169.05,235.638,180.181,266.697,344.304,413.085,308.879,366.525,153.587,368.767,288.88,379.847,98.1723
4178,1,379.797,124.709,297.776,169.028,235.645,180.152,266.717,344.314,413.102,308.878,366.539,153.589,370.94,288.891,379.845,98.1758
4179,1,379.807,122.537,297.756,169.054,235.625,180.201,266.74,344.31,413.073,308.878,366.532,153.596,370.946,288.9,379.847,98.1348
4180,1,379.819,122.499,297.79,169.036,235.617,180.169,268.864,344.313,413.045,308.885,366.588,153.597,370.93,288.924,379.851,98.1065
4181,1,379.831,120.331,297.741,169.068,235.6,180.189,268.873,344.29,413.045,308.88,366.572,153.633,368.783,291.025,379.833,98.0852
4182,1,379.826,122.483,297.742,169.052,235.598,180.166,268.868,344.306,413.075,308.871,366.587,153.632,366.582,291.023,379.845,98.1081
4183,1,379.817,122.509,297.738,169.072,233.457,180.218,268.875,344.277,413.058,308.867,368.729,153.61,366.539,291.013,379.833,98.1278
4184,1,379.837,122.491,297.791,166.953,235.601,180.157,266.729,344.253,413.058,308.867,368.744,153.553,368.721,291.04,379.841,98.1126
4185,1,379.837,122.485,297.78,166.955,235.608,177.988,268.893,344.239,413.04,308.847,368.727,153.583,366.582,291.048,379.828,98.1186
4186,1,379.823,120.343,297.751,169.024,235.588,177.986,268.865,344.236,413.058,308.808,368.746,153.604,368.752,291.038,379.823,98.1033
4187,1,379.811,120.329,297.743,169.025,235.602,180.169,268.888,344.24,410.886,308.854,368.718,153.569,366.579,291.032,379.827,98.0917
4188,1,379.803,120.314,295.619,166.958,235.589,180.15,268.871,344.234,410.879,308.871,366.578,153.546,366.575,291.019,379.821,98.0946
4189,1,379.804,120.305,295.616,169.057,233.457,180.207,268.866,344.221,410.867,308.854,368.723,153.593,368.758,291.01,379.81,98.0855
4190,1,379.779,120.293,295.585,169.06,233.41,180.2,268.889,344.218,410.865,308.852,368.728,153.596,370.953,288.898,379.805,98.0757
4191,1,379.762,120.28,295.593,169.074,233.422,182.362,268.867,344.265,406.494,308.863,368.711,153.581,370.931,291.016,379.78,98.0197
4192,1,379.734,120.274,295.534,169.095,231.191,180.207,268.893,344.263,408.679,308.846,368.73,155.789,368.776,288.903,379.772,98.031
4193,1,379.73,120.285,295.51,169.131,231.186,182.34,266.734,344.274,408.674,308.837,366.593,157.988,370.936,288.908,379.764,98.0334
4194,1,379.727,120.277,295.531,169.15,231.194,182.374,266.735,344.292,408.656,308.846,366.589,157.999,370.935,288.89,379.772,98.027
4195,1,379.733,120.254,295.502,169.132,229.024,182.375,266.672,344.311,406.49,308.834,366.581,157.97,370.947,288.875,379.772,98.0273
4196,1,379.724,120.259,293.426,169.123,228.999,182.383,266.679,344.317,408.66,308.83,366.585,155.793,368.775,288.898,379.784,98.043
4197,1,377.645,120.332,293.428,169.105,228.962,182.363,266.67,344.345,408.696,308.859,368.733,155.778,370.985,288.912,379.756,98.117
4198,1,377.639,122.504,295.509,169.12,226.817,182.378,264.513,344.34,408.701,308.869,368.738,155.805,370.949,288.896,379.757,98.1582
4199,1,377.644,122.536,293.427,169.137,228.98,182.415,264.513,344.346,408.691,308.871,368.717,155.8,368.781,288.916,379.742,98.1861
4200,1,377.647,124.713,293.378,169.152,228.965,182.4,266.669,344.359,410.86,308.871,366.544,157.981,368.783,291.022,379.734,98.2174
4201,1,377.663,124.715,293.413,169.12,228.972,182.399,266.678,344.365,410.895,308.854,366.57,155.775,370.928,288.907,379.744,98.2182
4202,1,379.715,124.695,293.416,169.143,229.013,182.428,266.683,344.352,410.914,308.885,366.55,155.787,368.762,291.005,379.75,98.2116
4203,1,379.722,124.683,293.418,169.136,229.024,182.417,266.688,344.338,410.932,308.899,366.574,155.775,368.733,288.915,379.761,98.2097
4204,1,377.661,124.69,295.503,169.163,231.212,182.427,266.71,344.333,410.919,308.918,366.558,157.97,366.537,288.903,379.759,98.2247
4205,1,377.653,124.689,295.526,169.153,231.192,182.44,266.705,344.336,410.923,308.933,366.575,155.81,368.723,291.016,379.755,98.2161
4206,1,377.654,124.715,295.515,169.196,231.195,184.544,266.704,344.338,410.924,308.944,366.56,158.017,368.71,291.042,379.754,98.2267
4207,1,379.735,124.707,295.547,169.174,231.19,184.536,266.696,344.349,410.899,310.99,366.587,157.977,366.564,291.044,379.773,98.2254
4208,1,379.763,124.724,295.532,169.155,229.019,184.568,266.687,344.37,410.859,311.031,366.56,155.76,366.576,291.078,379.79,98.2223
4209,1,379.768,124.728,295.582,169.153,231.176,184.554,266.709,344.376,408.681,311.033,366.595,155.761,368.724,291.085,379.813,98.2292
4210,1,379.776,124.734,295.554,169.157,231.199,184.546,266.703,344.368,408.698,311.039,366.577,155.767,366.585,291.092,379.829,98.2236
4211,1,379.773,124.746,295.55,169.164,231.217,184.545,266.716,344.376,408.695,311.04,366.555,155.778,368.745,291.061,379.81,98.2332
4212,1,379.773,124.743,295.549,169.154,231.201,184.533,266.703,344.377,408.695,311.043,366.568,155.767,368.729,291.067,379.816,98.2304
4213,1,379.779,124.734,295.563,169.153,231.203,184.541,266.71,344.382,408.693,311.041,366.571,155.758,368.778,291.07,379.823,98.2241
4214,1,379.78,124.741,295.53,169.164,229.017,184.578,266.693,344.373,408.702,311.044,366.56,155.756,368.722,291.067,379.809,98.2238
4215,1,379.784,124.734,295.536,169.168,231.176,184.574,266.679,344.373,408.679,311.057,366.561,155.77,366.567,291.064,379.812,98.2193
4216,1,379.785,124.732,295.531,169.186,229.012,184.573,264.516,344.374,408.702,311.054,366.554,155.796,368.715,291.049,379.818,98.2237
4217,1,379.782,124.721,295.525,169.17,229.018,184.567,264.506,344.378,408.679,311.061,366.521,155.777,368.718,291.029,379.809,98.215
4218,1,379.775,124.741,295.517,169.185,229.027,184.577,264.52,344.381,408.697,311.063,366.53,155.795,368.721,291.067,379.81,98.2281
4219,1,379.771,124.719,295.511,169.19,229.007,184.59,266.672,344.379,408.673,311.051,366.533,155.776,368.732,291.052,379.808,98.2298
4220,1,379.746,124.707,295.503,169.2,229.021,184.613,266.672,344.376,408.659,311.043,364.377,155.81,368.749,291.055,379.779,98.2244
4221,1,379.742,124.733,295.538,169.191,231.187,184.601,264.523,344.382,408.649,311.044,366.503,155.785,368.721,291.064,379.778,98.2261
4222,1,379.735,124.716,295.587,169.15,231.229,182.39,266.657,344.376,410.84,311.059,364.39,158.014,370.933,291.076,379.738,98.2301
4223,1,379.741,124.705,295.562,169.152,231.213,182.382,266.667,344.377,410.847,311.048,364.373,158.036,370.932,291.068,379.741,98.2227
4224,1,379.743,124.71,295.575,169.156,231.214,182.373,266.666,344.376,410.856,311.054,364.385,160.198,370.94,291.07,379.737,98.2233
4225,1,379.743,124.725,295.573,169.159,231.19,182.394,266.702,344.359,410.853,311.042,364.394,158.013,368.788,291.078,379.745,98.2236
4226,1,379.749,124.718,295.585,169.178,231.205,182.393,266.719,344.382,410.886,311.045,364.404,160.208,370.935,291.086,379.751,98.2329
4227,1,379.75,124.714,295.556,169.192,229.026,182.43,266.711,344.381,410.876,311.044,364.383,160.217,370.935,291.067,379.75,98.2314
4228,1,379.758,124.706,295.564,169.183,231.201,182.421,266.7,344.379,410.874,311.042,364.395,160.205,368.762,291.089,379.75,98.2173
4229,1,379.768,124.701,295.555,169.163,231.233,182.386,266.703,344.376,410.87,311.028,364.376,160.201,368.75,291.084,379.758,98.2156
4230,1,379.764,124.702,295.568,169.176,231.24,182.397,266.679,344.388,410.857,311.03,364.389,160.224,368.742,291.098,379.759,98.2249
4231,1,379.76,124.726,295.566,169.168,233.386,182.376,266.675,344.372,408.697,311.031,364.39,160.239,368.765,291.07,379.759,100.286
4232,1,379.763,122.547,295.536,169.202,231.242,182.386,266.682,344.382,410.844,311.015,364.364,162.447,368.75,291.07,379.744,98.2034
4233,1,379.755,122.525,295.536,169.193,231.225,182.373,266.702,344.381,410.842,311.01,364.361,162.457,366.575,291.061,379.735,98.1999
4234,1,379.768,122.501,295.552,169.188,231.232,182.375,266.72,344.369,410.862,311.026,364.351,162.443,368.745,291.1,379.724,98.1917
4235,1,379.781,122.493,295.544,169.172,231.227,182.368,266.718,344.368,410.867,311.021,364.369,162.414,368.73,291.079,379.735,98.1837
4236,1,379.779,122.484,295.535,169.176,231.238,182.379,268.872,344.359,410.846,311.012,364.337,162.412,368.733,291.06,379.729,98.1798
4237,1,379.787,122.494,295.552,169.158,233.387,182.331,266.739,344.367,410.868,311.011,364.361,162.404,366.554,291.027,379.728,98.1961
4238,1,379.785,122.532,295.553,169.126,233.399,180.21,268.872,344.373,410.87,310.996,364.344,160.202,366.575,291.005,379.73,98.1995
4239,1,379.786,124.703,295.561,169.148,231.236,182.348,268.886,344.378,410.872,310.994,364.36,160.228,366.573,291.047,379.755,98.2205
4240,1,379.784,124.69,295.568,169.131,231.206,180.213,268.867,344.371,410.861,310.995,364.398,160.22,366.556,291.055,379.746,98.2232
4241,1,379.791,122.51,295.545,169.121,231.213,180.205,268.87,344.379,410.848,310.997,366.491,160.187,366.531,291.067,379.728,98.197
4242,1,379.796,122.51,295.558,169.124,231.212,180.195,268.878,344.369,410.843,310.998,366.512,160.191,366.559,291.074,379.733,98.2018
4243,1,379.808,122.506,295.56,169.117,231.211,180.208,268.865,344.37,408.708,310.993,366.514,158.026,368.721,291.049,379.75,98.2071
4244,1,379.816,122.49,295.583,169.096,233.411,180.171,268.875,344.381,408.692,310.995,366.52,158.003,368.721,291.056,379.765,98.1766
4245,1,379.851,120.334,295.59,169.039,233.457,180.155,266.737,344.379,408.693,310.995,364.389,153.633,366.555,291.03,379.789,98.1711
4246,1,379.859,120.326,295.624,169.043,233.44,177.981,266.716,344.364,408.678,310.992,366.506,155.779,368.731,291.036,379.813,98.1604
4247,1,379.88,120.326,297.73,169.033,233.437,177.987,266.711,344.358,408.694,310.985,366.509,153.629,366.577,291.014,379.863,98.109
4248,1,379.888,120.258,297.738,169.092,231.237,177.93,266.713,344.347,408.649,311.012,366.566,158.032,368.728,291.055,379.889,98.0557
4249,1,379.881,118.144,297.794,169.096,231.22,175.769,266.72,344.361,408.657,311.014,368.726,160.23,368.713,291.066,379.881,98.0612
4250,1,379.93,118.063,297.814,169.178,231.228,175.784,266.685,344.353,408.638,311.018,368.787,164.68,368.774,291.093,379.94,98.0259
4251,1,381.995,115.954,297.722,171.309,229.005,180.173,264.503,344.351,406.468,311.022,368.758,166.847,370.98,291.057,379.94,95.9938
4252,1,381.995,115.877,295.577,169.206,226.742,182.334,264.46,344.389,406.492,311,368.727,166.795,373.162,291.077,379.87,95.9262
4253,1,382.019,115.784,295.534,171.336,226.764,182.352,262.285,344.383,406.444,310.985,368.716,166.867,370.94,291.111,379.862,95.8367
4254,1,382.019,115.783,295.537,171.329,226.771,182.35,262.264,344.377,406.444,310.994,368.714,166.86,370.935,291.104,379.862,95.8353
4255,1,382.019,115.779,293.432,171.311,224.547,180.19,260.108,344.382,404.281,308.938,368.752,166.912,366.571,291.053,379.882,95.8794
4256,1,382.045,113.72,293.429,171.336,222.409,180.172,260.025,344.411,402.075,308.807,370.948,169.051,373.203,291.031,379.928,95.9356
4257,1,382.106,115.812,293.324,171.271,220.168,177.951,257.8,344.261,399.874,297.791,368.71,169.049,370.983,282.204,382,95.9849
4258,1,382.125,115.828,293.3,169.11,220.125,171.295,255.656,342.111,399.726,295.6,370.967,169.079,377.575,275.632,381.999,98.057
4259,1,382.084,115.877,291.189,169.097,220.077,171.354,255.501,342.071,397.627,293.348,366.559,169.031,375.411,273.335,381.973,98.1281
4260,1,382.082,115.961,291.071,169.045,220.047,173.551,251.171,339.914,397.493,293.298,364.278,166.789,373.208,262.29,379.934,100.357
4261,1,382.095,120.291,288.901,169.032,217.896,173.561,244.565,342.06,390.927,293.433,362.103,164.662,362.128,275.572,379.892,102.596
4262,1,382.074,122.541,288.849,169.16,215.665,177.982,240.179,342.093,379.867,304.368,362.122,166.886,362.113,288.867,379.834,104.797
4263,1,381.994,129.13,286.642,169.153,213.488,177.935,240.056,344.233,382.048,304.424,359.842,166.905,362.077,280.021,382.01,109.236
4264,1,379.884,131.265,286.678,169.182,213.455,175.751,240.014,344.289,384.247,306.612,362.086,169.065,373.156,286.697,379.913,111.438
4265,1,379.846,131.307,286.614,169.191,211.281,175.778,239.989,344.275,382.128,308.784,362.079,169.059,373.209,288.816,379.878,113.533
4266,1,379.84,131.299,286.616,171.282,211.268,177.949,239.985,344.269,382.125,308.786,362.1,169.076,373.207,288.812,379.877,113.522
4267,1,379.836,131.279,284.471,171.337,211.227,180.206,237.955,344.312,382.07,308.889,362.052,169.07,377.557,288.804,379.865,111.458
4268,1,379.849,129.184,282.225,171.344,209.013,180.184,237.927,344.323,379.874,311.058,359.841,169.079,375.388,288.825,379.796,111.411
4269,1,379.851,126.967,284.439,171.312,209.004,180.209,237.903,344.323,379.895,311.086,362.023,166.926,375.401,288.824,379.846,109.233
4270,1,379.891,122.517,282.22,171.342,206.853,180.184,237.924,344.331,382.026,311.098,362,169.079,375.392,288.849,379.833,109.157
4271,1,379.827,115.97,284.437,171.322,206.824,180.206,237.938,344.356,384.325,311.181,362.119,169.043,377.61,288.838,379.732,102.561
4272,1,379.767,115.754,286.648,171.279,206.833,180.157,237.965,344.413,386.522,313.328,364.312,169.007,377.547,288.819,377.596,98.1689
4273,1,379.811,111.43,286.662,169.193,206.807,177.962,237.942,344.418,390.917,317.704,364.321,166.914,373.216,288.907,375.38,95.8422
4274,1,379.821,107.008,284.434,169.125,206.792,173.558,237.931,344.412,390.895,319.963,364.241,166.88,373.202,288.88,0,0
4275,1,377.668,100.363,284.409,169.116,204.632,175.718,237.932,344.415,393.122,319.943,364.251,166.795,373.186,288.895,0,0
4276,1,375.411,98.1018,280.038,169.077,204.609,175.738,237.869,346.471,393.144,319.95,362.112,164.641,371,288.878,368.733,78.1899
4277,1,375.362,98.022,280.003,169.089,204.558,177.933,237.824,346.48,393.126,319.922,362.123,164.623,373.197,288.873,366.544,78.2026
4278,1,375.363,98.0196,280.003,169.088,204.56,177.94,237.823,346.482,393.121,319.911,362.125,164.605,373.199,288.87,366.544,78.2086
4279,1,370.984,95.91,277.812,169.077,202.408,177.949,237.778,346.521,390.922,319.917,362.092,164.618,373.176,288.858,364.394,78.1301
4280,1,368.748,95.8179,277.764,169.069,202.405,177.993,237.767,346.525,388.743,322.111,362.043,162.426,373.161,288.829,362.175,75.934
4281,1,366.566,95.7771,275.67,169.058,202.38,175.773,237.746,346.533,388.679,322.188,359.908,164.604,368.758,288.815,362.035,75.9437
4282,1,366.522,95.8087,275.657,169.059,202.353,171.375,235.676,346.55,390.934,324.294,362.037,166.788,368.777,288.826,362.054,78.0282
4283,1,366.515,95.868,275.663,169.117,202.376,173.531,237.743,346.547,393.103,324.313,362.063,166.85,366.566,288.863,362.105,78.0952
4284,1,364.43,95.9452,275.637,169.096,202.345,173.549,235.664,346.602,393.101,324.329,362.028,166.832,366.575,288.855,362.13,78.1748
4285,1,364.422,98.0291,275.644,169.107,202.369,175.719,237.759,346.631,393.141,324.358,362.021,166.83,368.729,288.853,362.128,78.212
4286,1,364.439,98.0718,275.678,169.171,202.373,177.973,237.822,346.655,390.959,324.422,362.047,166.858,368.714,288.856,362.171,78.2439
4287,1,366.563,98.1023,277.771,169.165,202.409,177.952,237.837,348.791,388.723,326.527,362.052,166.874,368.717,288.922,364.27,80.3215
4288,1,368.735,98.1354,277.789,171.283,202.43,180.157,237.84,348.83,388.704,326.614,362.067,166.913,366.591,291.03,364.327,80.3317
4289,1,368.778,98.0925,277.785,169.214,204.533,182.329,237.891,350.979,390.917,328.745,359.897,166.859,366.522,288.864,364.371,80.3217
4290,1,368.778,98.0918,277.78,169.211,204.552,180.219,237.891,350.973,390.911,328.746,359.883,166.862,366.515,288.858,364.373,80.3166
4291,1,370.959,98.0754,277.83,171.336,204.624,182.404,237.913,353.18,388.718,328.902,359.838,166.915,366.545,286.63,364.395,80.2987
4292,1,373.174,98.0039,280.059,171.353,206.777,184.523,237.942,351.03,386.512,331.103,361.977,166.875,370.946,288.827,364.443,78.2569
4293,1,377.574,93.7053,282.244,171.354,211.266,184.573,237.938,351.044,384.27,333.22,359.812,166.861,366.561,280.032,0,0
4294,1,377.599,93.6342,284.409,171.319,213.471,184.61,240.01,350.986,384.273,331.017,357.628,164.682,366.511,277.842,0,0
4295,1,377.612,93.6495,284.404,171.336,213.458,184.625,240.098,350.98,390.934,328.794,355.463,164.683,364.395,277.832,0,0
4296,1,377.601,93.6536,282.252,171.352,215.647,184.645,242.282,348.749,390.941,326.494,353.233,164.69,366.55,277.858,0,0
4297,1,377.582,93.6607,284.405,171.381,213.471,184.692,242.318,348.738,388.747,319.945,355.397,166.772,364.384,282.268,0,0
4298,1,377.552,93.717,284.454,173.505,215.65,186.772,242.357,346.661,388.717,313.277,357.609,166.798,368.75,284.429,0,0
4299,1,375.425,95.776,282.232,173.515,213.434,184.692,244.488,346.678,384.3,311.031,357.622,166.807,364.345,282.196,0,0
4300,1,375.396,95.7664,282.25,171.357,211.257,184.655,242.365,346.598,382.11,308.81,357.651,164.679,364.353,275.587,0,0
4301,1,375.369,95.8072,282.254,171.357,211.226,184.653,242.306,346.635,379.792,306.617,359.794,164.66,364.324,275.578,0,0
4302,1,375.369,95.8064,282.242,171.349,209.063,184.672,242.318,346.607,379.79,306.615,357.68,164.629,364.323,275.566,0,0
4303,1,375.389,95.7928,282.232,171.336,209.066,184.681,240.134,346.666,373.194,306.545,357.598,164.591,364.335,275.502,364.339,78.0383
4304,1,373.181,95.8414,282.193,171.38,209.021,184.682,240.046,348.74,370.999,304.388,357.638,164.685,364.328,275.521,364.32,78.0911
4305,1,370.985,95.9489,277.825,173.547,204.621,186.767,237.869,348.842,364.248,306.619,357.684,166.889,362.066,277.763,364.294,78.2318
4306,1,370.933,95.9769,277.776,171.382,204.614,184.669,237.828,351.006,362.103,306.661,355.467,166.834,359.86,275.642,364.272,80.2794
4307,1,370.942,98.0458,275.645,173.502,204.547,184.646,237.751,351.03,362.164,308.735,357.609,166.901,359.816,282.237,364.26,80.312
4308,1,370.931,98.0983,275.588,171.35,202.395,184.615,235.679,353.183,359.869,308.824,355.398,166.82,357.653,275.538,364.234,80.3777
4309,1,370.954,98.1188,275.549,171.365,202.365,184.586,235.558,353.237,362.066,308.866,353.227,166.851,357.619,286.641,364.27,80.4516
4310,1,370.93,98.1836,273.431,171.357,200.169,184.585,235.557,353.246,364.241,308.857,351.009,166.835,357.63,284.449,0,0
4311,1,370.952,98.2269,273.32,171.287,197.957,184.682,233.443,353.218,362.141,310.996,348.759,162.417,359.891,275.64,0,0
4312,1,370.966,100.377,273.295,169.147,197.941,184.61,233.404,350.987,366.572,308.937,346.636,158.02,362.13,280.063,0,0
4313,1,371.007,102.541,271.135,169.166,195.709,184.618,233.396,350.97,373.158,311.027,346.613,160.247,364.337,288.851,0,0
4314,1,371.006,102.538,271.144,169.146,193.534,184.571,233.389,350.983,373.153,311.028,346.624,160.247,364.336,288.851,0,0
4315,1,373.183,106.937,271.153,169.131,195.698,184.544,231.232,346.677,364.391,313.297,348.756,162.419,366.576,284.463,0,0
4316,1,373.161,109.177,271.123,169.083,193.516,182.408,233.39,346.665,361.996,319.96,346.54,160.19,366.581,277.849,0,0
4317,1,377.553,111.414,271.078,169.147,195.713,184.654,226.823,348.763,351.017,328.892,344.411,160.229,368.712,280.051,0,0
4318,1,377.584,111.457,271.13,171.307,195.746,186.788,224.558,348.865,348.786,333.261,344.397,164.606,368.751,284.455,0,0
4319,1,379.727,111.414,271.143,171.293,195.728,186.773,224.516,348.825,346.54,333.313,346.557,162.439,368.743,282.238,0,0
4320,1,377.624,113.515,271.125,171.315,197.934,186.82,224.568,348.827,346.478,337.675,344.369,160.255,370.934,284.473,0,0
4321,1,377.658,113.565,271.151,171.351,197.936,186.878,224.608,348.842,344.431,337.685,346.531,162.421,370.985,286.617,0,0
4322,1,379.761,113.664,271.119,171.341,197.916,186.877,226.744,348.836,346.474,337.71,344.372,160.246,373.176,284.478,0,0
4323,1,379.827,113.661,273.287,171.289,200.134,186.874,226.79,348.849,344.402,337.7,346.542,160.196,373.182,286.614,0,0
4324,1,379.918,113.667,273.35,169.19,202.332,186.801,226.806,350.971,344.379,337.72,348.759,157.971,373.157,284.482,0,0
4325,1,381.978,115.805,275.518,171.296,202.379,186.83,226.787,350.992,344.342,337.714,355.406,158.011,373.205,286.671,0,0
4326,1,381.98,115.808,275.51,171.298,202.403,186.838,226.824,350.993,344.351,337.71,353.225,158.012,373.195,286.667,0,0
4327,1,382.003,115.834,275.575,171.334,204.55,186.822,226.813,353.192,344.34,339.861,355.465,162.423,375.372,288.812,0,0
4328,1,382.042,115.887,275.652,171.353,204.588,186.799,226.804,351.048,344.322,339.906,357.666,164.622,377.536,288.805,0,0
4329,1,382.045,115.966,277.786,171.34,204.617,184.583,228.965,351.004,348.75,339.887,359.838,166.83,375.388,286.666,379.814,100.382
